Position,Predicted Value
20100,0.0
20150,0.0
20200,0.0
20250,0.0
20300,0.0
20350,0.0
20400,0.0
20450,0.0
20500,0.0
20550,0.0
20600,0.0
20650,0.2569
20700,0.0
20750,0.0
20800,0.0
20850,0.0
20900,0.0
20950,0.0
21000,0.0
21050,0.0
21100,0.0
21150,0.0
21200,0.0
21250,0.0
21300,0.0
21350,0.0
21400,0.0
21450,0.0
21500,0.0
21550,0.0
21600,0.0
21650,0.0
21700,0.0
21750,0.0
21800,0.0
21850,0.0
21900,0.0
21950,0.0
22000,0.0
22050,0.0
22100,0.0
22150,0.0
22200,0.0
22250,0.0
22300,0.0
22350,0.0
22400,0.5562
22450,3.2647
22500,3.3321
22550,1.4226
22600,0.9998
22650,0.0
22700,0.0
22750,0.0
22800,0.0
22850,0.0
22900,0.0
22950,0.0
23000,0.0
23050,0.0
23100,0.0
23150,0.0
23200,0.0
23250,0.0
23300,0.0
23350,0.0
23400,0.0
23450,0.0
23500,0.0
23550,0.0
23600,0.0
23650,0.0
23700,0.0
23750,0.0
23800,0.0
23850,0.0
23900,0.8914
23950,1.0854
24000,1.9645
24050,0.0
24100,0.0
24150,0.0
24200,0.0
24250,0.0
24300,0.0
24350,0.0
24400,0.0
24450,0.0
24500,0.0
24550,0.0
24600,0.0
24650,0.0
24700,0.0
24750,1.0193
24800,0.0
24850,0.0
24900,0.4445
24950,0.0
25000,17.4734
25050,17.344
25100,0.0
25150,0.0
25200,0.0
25250,0.0
25300,0.0
25350,0.0
25400,0.5114
25450,1.7801
25500,1.4727
25550,2.3787
25600,2.5854
25650,2.2064
25700,0.6639
25750,1.4674
25800,1.404
25850,1.6425
25900,2.2109
25950,3.1909
26000,3.1168
26050,0.4819
26100,0.0
26150,0.0
26200,0.0
26250,3.553
26300,3.867
26350,19.5629
26400,19.6231
26450,18.7449
26500,17.4807
26550,1.5566
26600,18.5065
26650,20.7459
26700,42.9844
26750,53.9467
26800,53.7063
26850,53.6144
26900,53.7089
26950,53.6299
27000,53.7063
27050,53.6144
27100,53.7089
27150,53.6299
27200,53.7063
27250,53.6144
27300,53.7089
27350,53.6299
27400,53.7063
27450,53.6144
27500,53.7089
27550,53.6299
27600,53.7063
27650,53.6144
27700,53.7399
27750,53.6744
27800,53.625
27850,53.652
27900,53.7492
27950,53.7515
28000,53.7752
28050,38.0459
28100,23.1419
28150,1.3957
28200,0.0
28250,0.0
28300,0.0
28350,31.5013
28400,28.3958
28450,20.4719
28500,17.1868
28550,0.0
28600,0.0
28650,0.0
28700,0.0
28750,0.0
28800,0.0
28850,0.0
28900,0.195
28950,0.0
29000,0.0
29050,0.0
29100,0.0
29150,0.0
29200,0.0
29250,0.0
29300,0.0
29350,0.8273
29400,1.0761
29450,1.1912
29500,1.1598
29550,0.0
29600,0.0
29650,0.0
29700,0.0
29750,0.0
29800,0.0
29850,0.0
29900,0.0
29950,0.0
30000,0.0
30050,0.0
30100,0.0
30150,0.0
30200,0.0
30250,0.0
30300,0.0
30350,0.0
30400,0.0
30450,0.0
30500,0.8179
30550,0.9596
30600,0.3876
30650,0.0
30700,0.0
30750,0.0
30800,0.0
30850,0.0
30900,2.5605
30950,2.836
31000,2.3157
31050,0.924
31100,1.3636
31150,0.0
31200,0.0
31250,0.0
31300,0.0
31350,0.0
31400,0.0
31450,0.0
31500,0.0
31550,0.0
31600,0.0
31650,0.9472
31700,0.0
31750,0.0
31800,0.0
31850,0.0
31900,0.0
31950,0.0
32000,0.0
32050,0.0
32100,0.266
32150,6.424
32200,0.756
32250,0.8603
32300,0.4431
32350,0.114
32400,0.1035
32450,0.0
32500,0.0
32550,0.0
32600,0.0
32650,0.0
32700,0.0
32750,0.0
32800,0.0
32850,0.0
32900,0.0
32950,0.0
33000,0.0
33050,11.4388
33100,11.4624
33150,0.0
33200,0.0
33250,0.0
33300,0.0
33350,0.0
33400,0.0
33450,0.0
33500,0.0
33550,0.0
33600,0.0
33650,0.0
33700,0.0
33750,0.0
33800,0.0
33850,0.0
33900,0.0
33950,0.0
34000,0.0
34050,0.0
34100,0.0
34150,0.0
34200,0.0
34250,0.0
34300,0.0
34350,0.0
34400,0.0
34450,0.0
34500,0.0
34550,0.0
34600,0.0
34650,0.0
34700,0.0
34750,0.0
34800,0.0
34850,0.0
34900,0.0
34950,0.0
35000,0.1435
35050,0.6347
35100,1.5501
35150,0.4871
35200,0.0
35250,0.0
35300,0.0
35350,0.0
35400,0.0
35450,0.0
35500,0.0
35550,0.0
35600,0.0
35650,0.0
35700,0.0
35750,0.0
35800,0.0
35850,2.2083
35900,1.145
35950,0.0
36000,0.0
36050,0.0
36100,0.0
36150,0.0
36200,0.0
36250,0.0
36300,0.0
36350,0.0
36400,0.0
36450,0.0
36500,0.0
36550,0.0
36600,0.0
36650,0.0
36700,0.0
36750,0.0
36800,0.0
36850,0.0
36900,1.4271
36950,4.2784
37000,4.8992
37050,2.2281
37100,0.0
37150,0.0
37200,0.0
37250,0.0
37300,0.0
37350,0.0
37400,19.0442
37450,0.0
37500,0.0
37550,0.0
37600,0.0
37650,0.0
37700,0.0
37750,0.0
37800,0.0
37850,0.0
37900,18.4981
37950,18.6922
38000,19.1418
38050,18.5872
38100,2.3277
38150,0.0
38200,0.0
38250,0.0
38300,0.0
38350,0.0
38400,2.5517
38450,4.9715
38500,3.6158
38550,3.0028
38600,0.0
38650,0.0
38700,0.0
38750,3.7284
38800,0.0
38850,1.6654
38900,0.0897
38950,0.0
39000,0.0
39050,0.0
39100,0.0
39150,0.0
39200,0.0
39250,0.0
39300,0.0
39350,0.0
39400,0.0
39450,0.0
39500,0.0
39550,0.0
39600,0.0
39650,0.0
39700,0.0
39750,0.0
39800,0.0
39850,0.0
39900,0.0
39950,0.0
40000,0.0
40050,0.0
40100,0.0
40150,0.5292
40200,0.0
40250,0.0
40300,0.0
40350,0.0
40400,0.0
40450,0.0
40500,0.0
40550,0.0
40600,0.0
40650,0.0
40700,0.0
40750,0.0
40800,0.0
40850,0.0
40900,0.0
40950,0.0
41000,0.0
41050,0.0
41100,0.0
41150,0.0
41200,0.0
41250,0.0
41300,0.0
41350,0.0
41400,0.0
41450,0.0
41500,0.0
41550,0.0
41600,0.0
41650,0.0
41700,0.0
41750,0.0
41800,0.0
41850,0.0
41900,0.0
41950,0.0
42000,0.0
42050,0.0
42100,0.0
42150,0.0
42200,0.0
42250,0.0
42300,0.0
42350,0.0
42400,0.0
42450,0.0
42500,0.0
42550,0.0
42600,0.0
42650,0.0
42700,0.0
42750,0.0
42800,0.0
42850,0.0
42900,0.0
42950,0.0
43000,0.0
43050,0.0
43100,0.0
43150,0.0
43200,0.0
43250,0.0
43300,0.8488
43350,0.7717
43400,0.0
43450,0.0
43500,0.0
43550,0.0
43600,0.0
43650,0.0
43700,0.0
43750,0.0
43800,0.0
43850,0.0
43900,0.0
43950,0.0
44000,0.0
44050,0.0
44100,0.0
44150,0.0
44200,0.0
44250,0.0
44300,0.0
44350,0.0
44400,0.0
44450,0.0
44500,0.7655
44550,0.2454
44600,0.0
44650,0.0
44700,0.0
44750,0.0
44800,0.0
44850,0.0
44900,0.0
44950,0.0
45000,0.0
45050,0.0
45100,0.0
45150,0.0
45200,0.0
45250,0.0
45300,0.0
45350,0.0
45400,0.0
45450,0.0
45500,0.0
45550,0.0
45600,0.0
45650,0.0
45700,0.0
45750,0.0
45800,0.0
45850,0.0
45900,0.0
45950,0.0
46000,0.0
46050,0.0
46100,0.0
46150,0.0
46200,0.0
46250,0.0
46300,0.0
46350,0.0
46400,0.0
46450,0.0
46500,0.0
46550,0.0
46600,0.0
46650,0.0
46700,0.0
46750,0.0
46800,0.0
46850,0.0
46900,0.5855
46950,6.1956
47000,0.0
47050,0.0
47100,0.0
47150,0.0
47200,0.0
47250,0.0
47300,0.0
47350,0.0
47400,0.0
47450,0.0
47500,0.0
47550,0.0
47600,0.0
47650,0.0
47700,0.0
47750,0.0
47800,0.0
47850,0.0
47900,0.0
47950,0.0
48000,0.0
48050,0.0
48100,0.0
48150,0.0
48200,0.0
48250,0.0
48300,0.0
48350,0.0
48400,0.0
48450,0.0
48500,0.0
48550,0.0
48600,0.0
48650,0.0
48700,0.0
48750,0.0
48800,0.0
48850,0.0
48900,0.5992
48950,1.3449
49000,1.8616
49050,0.436
49100,0.0
49150,0.0
49200,0.2156
49250,0.701
49300,0.4952
49350,2.7746
49400,0.0
49450,0.0
49500,0.0
49550,0.0
49600,0.0
49650,0.0
49700,0.0
49750,0.0
49800,0.0
49850,0.0
49900,0.0
49950,0.0
50000,0.0
50050,0.0
50100,0.0
50150,0.0
50200,0.0
50250,0.0
50300,0.0
50350,0.0
50400,0.0
50450,0.0
50500,0.0
50550,0.0
50600,0.0
50650,0.6185
50700,0.5333
50750,0.2425
50800,0.0
50850,0.0
50900,0.0
50950,0.0
51000,0.0
51050,0.0
51100,0.0
51150,0.0
51200,0.0
51250,0.0
51300,0.0
51350,0.0
51400,0.0
51450,0.0
51500,0.0
51550,0.0
51600,0.0
51650,0.0
51700,0.0
51750,0.0
51800,0.0
51850,0.0
51900,0.0
51950,0.0
52000,0.0
52050,0.0
52100,0.0
52150,0.0
52200,0.0
52250,1.4654
52300,0.3546
52350,0.0
52400,1.7304
52450,1.4225
52500,0.9459
52550,0.0881
52600,0.0
52650,0.0
52700,0.0
52750,0.0
52800,0.0
52850,0.0
52900,0.0
52950,0.0
53000,0.0
53050,0.0
53100,0.0
53150,0.0
53200,0.0
53250,0.0
53300,0.0
53350,0.0
53400,0.0
53450,0.0
53500,0.0
53550,0.0
53600,0.0
53650,0.0
53700,0.0
53750,0.0
53800,0.0
53850,0.0
53900,0.0
53950,0.0
54000,0.0
54050,0.0
54100,0.0
54150,0.0
54200,0.0
54250,0.0
54300,0.0
54350,0.0
54400,0.0
54450,0.0
54500,0.0
54550,0.0
54600,0.0
54650,0.0
54700,0.0
54750,0.0
54800,0.0
54850,0.0
54900,0.0
54950,0.0
55000,0.0
55050,0.0
55100,0.0
55150,0.0
55200,0.0
55250,0.0
55300,0.0
55350,0.0
55400,0.0
55450,0.0
55500,0.0
55550,0.0
55600,0.0
55650,0.0
55700,0.0
55750,0.0
55800,0.0
55850,0.0
55900,0.0
55950,0.0
56000,0.0
56050,0.0
56100,0.0
56150,0.0
56200,0.0
56250,0.0
56300,0.0
56350,0.0
56400,0.0
56450,0.0
56500,0.0
56550,0.0
56600,0.0
56650,0.0
56700,0.0
56750,0.0
56800,0.0
56850,0.0
56900,0.0
56950,0.0
57000,0.0
57050,0.0
57100,0.0
57150,0.0
57200,0.0
57250,0.0
57300,0.0
57350,0.0
57400,0.0
57450,0.0
57500,0.0
57550,0.0
57600,0.0
57650,0.0
57700,0.0
57750,0.0
57800,0.0
57850,0.0
57900,0.0
57950,0.0
58000,0.0
58050,0.0
58100,0.0
58150,0.0
58200,0.0
58250,0.0
58300,0.0
58350,0.0
58400,0.0
58450,0.0
58500,0.0
58550,0.0
58600,0.0
58650,0.0
58700,0.0
58750,0.0
58800,0.0
58850,0.0
58900,0.0
58950,0.0
59000,0.0
59050,0.0
59100,0.0
59150,0.0
59200,0.0
59250,0.0
59300,0.0
59350,0.0
59400,0.0
59450,0.0
59500,0.0
59550,0.0
59600,0.0
59650,0.0
59700,0.0
59750,0.0
59800,0.0
59850,0.0
59900,0.0
59950,0.0
60000,0.0
60050,0.0
60100,0.0
60150,0.0
60200,0.0
60250,0.0
60300,0.0
60350,0.0
60400,0.0
60450,0.0
60500,0.0
60550,0.0
60600,0.0
60650,0.0
60700,0.0
60750,0.0
60800,0.0
60850,0.0
60900,0.0
60950,0.0
61000,0.0
61050,0.0
61100,0.0
61150,0.0
61200,0.0
61250,0.0
61300,0.0
61350,0.0
61400,0.0
61450,0.0
61500,0.0
61550,0.0
61600,0.0
61650,0.0
61700,0.0
61750,0.0
61800,0.0
61850,0.0
61900,0.0
61950,0.0
62000,0.0
62050,0.0
62100,0.0
62150,0.0
62200,0.0
62250,0.0
62300,0.0
62350,0.0
62400,0.0
62450,0.0
62500,0.0
62550,0.0
62600,0.0
62650,0.0
62700,0.0
62750,0.0
62800,0.0
62850,0.0
62900,0.0
62950,0.0
63000,0.0
63050,0.0
63100,0.0
63150,0.0
63200,0.0
63250,0.0
63300,0.0
63350,0.1321
63400,0.0
63450,0.0
63500,0.36
63550,2.6002
63600,0.0
63650,0.0
63700,0.0
63750,0.0
63800,0.0
63850,0.0
63900,0.0
63950,0.0
64000,0.0
64050,17.6362
64100,16.1088
64150,15.1756
64200,15.1051
64250,1.5866
64300,0.8163
64350,0.0
64400,0.0
64450,0.0
64500,0.0
64550,0.0
64600,0.0
64650,0.0
64700,0.0
64750,0.0
64800,0.0
64850,0.0
64900,0.0
64950,0.0
65000,0.0
65050,0.0
65100,0.0
65150,1.4914
65200,8.1177
65250,3.2266
65300,0.4921
65350,0.0
65400,0.0
65450,0.0
65500,0.0
65550,0.0
65600,0.0
65650,0.0
65700,0.0
65750,0.0
65800,0.0
65850,0.0
65900,0.0
65950,7.1439
66000,2.6528
66050,0.0
66100,0.0
66150,0.0
66200,0.0
66250,0.0
66300,0.0
66350,0.0
66400,0.0
66450,0.0
66500,0.0
66550,0.0
66600,0.0
66650,0.0
66700,0.0
66750,0.0
66800,0.0
66850,0.0
66900,0.0
66950,0.0
67000,0.0
67050,0.0
67100,0.0
67150,0.0
67200,0.0
67250,0.0
67300,0.0
67350,0.0
67400,0.0
67450,0.0
67500,0.0
67550,0.0
67600,0.0
67650,0.0
67700,0.0
67750,0.0
67800,13.3288
67850,0.0
67900,0.0
67950,0.0
68000,0.0
68050,0.0
68100,0.0
68150,0.0
68200,0.0
68250,0.0
68300,0.0
68350,0.0
68400,0.0
68450,0.0
68500,0.0
68550,0.0
68600,0.0
68650,5.6841
68700,1.0433
68750,1.3608
68800,0.0485
68850,0.0
68900,0.0
68950,0.0
69000,0.0
69050,0.0
69100,0.5918
69150,0.0
69200,0.0
69250,0.0
69300,0.0
69350,0.0
69400,1.5108
69450,0.4166
69500,0.0
69550,0.0
69600,0.0
69650,13.5564
69700,0.0
69750,0.0
69800,0.0
69850,0.0
69900,0.0648
69950,0.8313
70000,0.606
70050,0.0
70100,3.8462
70150,3.1105
70200,3.2597
70250,2.8475
70300,3.4809
70350,3.712
70400,3.5918
70450,3.1034
70500,4.1874
70550,3.8009
70600,3.5595
70650,2.7462
70700,2.4976
70750,0.6101
70800,0.0
70850,15.9442
70900,15.6398
70950,0.0
71000,0.0
71050,0.0
71100,0.0
71150,0.0
71200,0.0
71250,0.0
71300,0.0
71350,0.0
71400,0.0
71450,0.0
71500,0.0
71550,0.0
71600,0.0
71650,0.0
71700,0.0
71750,0.0
71800,0.0
71850,0.0
71900,0.0
71950,1.3079
72000,0.7527
72050,0.0
72100,0.0
72150,0.0
72200,0.0
72250,0.0
72300,0.0
72350,0.0
72400,0.0
72450,0.0
72500,0.0
72550,0.0
72600,0.0
72650,2.7633
72700,0.0
72750,0.0
72800,0.0
72850,0.0
72900,0.0
72950,0.0
73000,0.0
73050,0.0
73100,0.0
73150,0.0
73200,0.0
73250,0.0
73300,0.0
73350,0.0
73400,0.0
73450,0.0
73500,0.0
73550,0.1614
73600,0.0
73650,0.0
73700,0.0
73750,0.0
73800,0.0
73850,0.0
73900,0.0
73950,0.0
74000,1.8464
74050,2.8687
74100,0.0
74150,0.0
74200,0.0
74250,0.0
74300,0.0
74350,0.0
74400,0.0
74450,0.0
74500,0.0
74550,0.0
74600,0.0
74650,0.0
74700,0.0
74750,2.0137
74800,2.3172
74850,2.633
74900,2.0031
74950,0.0
75000,0.0
75050,0.0
75100,0.0
75150,0.0
75200,0.0
75250,0.0
75300,0.0
75350,0.0
75400,0.0
75450,0.0
75500,0.0
75550,0.0
75600,0.0
75650,0.0
75700,0.0
75750,0.0
75800,0.0
75850,0.0
75900,0.0
75950,0.0
76000,0.0
76050,0.0
76100,0.0
76150,0.0
76200,0.0
76250,0.0
76300,0.0
76350,0.0
76400,0.0
76450,0.0
76500,0.0
76550,0.0
76600,0.0
76650,0.0
76700,0.0
76750,0.0
76800,0.0
76850,0.0
76900,0.0
76950,0.0
77000,0.0
77050,0.0
77100,0.8935
77150,0.0
77200,0.0
77250,0.0
77300,0.0
77350,0.0
77400,1.6536
77450,0.2637
77500,0.0043
77550,0.1459
77600,0.0
77650,0.0
77700,0.0
77750,0.0
77800,0.0
77850,0.0
77900,0.0
77950,0.0
78000,0.0
78050,0.0
78100,0.0
78150,0.0
78200,0.0
78250,0.0
78300,0.0
78350,0.0
78400,0.0
78450,0.0
78500,0.0
78550,0.0
78600,0.0
78650,0.0
78700,0.0
78750,0.0
78800,0.0
78850,0.0
78900,0.0
78950,0.0
79000,0.0
79050,0.0
79100,0.0
79150,0.0
79200,0.0
79250,0.0
79300,0.0
79350,0.0
79400,0.0
79450,0.0
79500,0.8381
79550,0.0
79600,0.0
79650,0.0
79700,0.0
79750,0.0
79800,0.0
79850,0.0
79900,0.0
79950,0.0
80000,0.0
80050,0.0
80100,0.0
80150,0.0
80200,0.0
80250,0.0
80300,0.0
80350,0.0
80400,0.0
80450,0.0
80500,0.0
80550,0.0
80600,0.0
80650,0.0
80700,0.0
80750,0.0
80800,0.0
80850,0.0
80900,0.0
80950,0.0
81000,0.0
81050,0.0
81100,0.0
81150,0.0
81200,0.0
81250,0.0
81300,0.0
81350,0.0
81400,0.0
81450,0.0
81500,0.0
81550,0.0
81600,0.0
81650,0.0
81700,0.0
81750,0.0
81800,0.0
81850,0.0
81900,0.0
81950,0.0
82000,0.0
82050,0.0
82100,0.0
82150,0.0
82200,0.0
82250,0.0
82300,0.0
82350,0.0
82400,0.2618
82450,0.0
82500,0.0
82550,0.0
82600,0.0
82650,0.0
82700,0.0
82750,0.0
82800,0.0
82850,0.0
82900,0.0
82950,0.0
83000,0.0
83050,0.0
83100,0.0
83150,0.0
83200,0.0
83250,0.0
83300,0.0
83350,0.0
83400,0.0
83450,0.0
83500,0.0
83550,0.0
83600,0.0
83650,0.0
83700,0.0
83750,0.0
83800,0.0
83850,0.0
83900,0.0
83950,0.0
84000,0.0
84050,0.0
84100,0.0
84150,0.0
84200,0.0
84250,0.0
84300,0.0
84350,0.0
84400,0.0
84450,0.0
84500,0.0
84550,0.0
84600,0.0
84650,0.0
84700,0.0
84750,0.0
84800,0.0
84850,0.0
84900,0.0
84950,0.0
85000,0.0
85050,0.0
85100,2.7051
85150,0.0
85200,0.0
85250,0.0
85300,0.0
85350,0.0
85400,0.0
85450,0.0
85500,0.0
85550,0.0
85600,0.0
85650,0.9052
85700,0.0597
85750,0.0
85800,0.467
85850,0.6079
85900,0.6303
85950,0.087
86000,0.0
86050,0.0
86100,0.0
86150,0.0
86200,0.0
86250,0.0
86300,0.0
86350,0.0
86400,0.0
86450,2.4858
86500,0.0
86550,0.0
86600,16.7215
86650,16.47
86700,18.5226
86750,17.7634
86800,0.0
86850,0.1085
86900,0.0208
86950,0.2354
87000,1.0044
87050,0.7858
87100,1.4899
87150,0.0
87200,0.0
87250,0.0
87300,0.0
87350,0.0
87400,0.0
87450,0.0
87500,0.0
87550,0.0
87600,0.0
87650,0.0
87700,0.0
87750,0.0
87800,0.0
87850,0.0
87900,1.4452
87950,0.7044
88000,0.6496
88050,0.0
88100,0.0
88150,0.0
88200,0.2258
88250,1.0002
88300,0.0
88350,0.0
88400,0.0
88450,0.0
88500,0.0
88550,0.0
88600,0.0
88650,0.0
88700,0.0
88750,0.0
88800,0.0
88850,0.0
88900,0.0
88950,0.0
89000,0.0
89050,0.0
89100,0.0
89150,0.0
89200,0.0
89250,0.0
89300,0.0
89350,0.0
89400,0.0
89450,0.0
89500,0.0
89550,0.0
89600,0.0
89650,0.9132
89700,1.9776
89750,0.0
89800,1.7996
89850,0.0
89900,0.0
89950,0.0
90000,0.0
90050,0.0
90100,0.0
90150,0.0
90200,0.0
90250,0.0
90300,0.0
90350,0.0
90400,0.0
90450,0.0
90500,0.0
90550,0.2777
90600,0.0
90650,0.0
90700,0.0
90750,0.0
90800,0.0
90850,0.0
90900,0.0
90950,0.0703
91000,0.8854
91050,0.0
91100,0.0
91150,0.0
91200,0.0
91250,0.0
91300,0.0
91350,0.4896
91400,0.1215
91450,0.0929
91500,0.0
91550,0.0
91600,0.0
91650,0.0
91700,0.0
91750,0.0
91800,0.0
91850,0.0
91900,0.0
91950,0.0
92000,0.0
92050,0.3512
92100,0.0
92150,0.0
92200,0.0
92250,0.0
92300,0.0
92350,0.0
92400,0.0
92450,0.0
92500,0.0
92550,0.0
92600,1.3736
92650,0.5257
92700,0.335
92750,0.0
92800,0.1371
92850,0.0436
92900,16.6213
92950,10.117
93000,0.0
93050,0.0
93100,0.0
93150,0.0
93200,0.0
93250,10.911
93300,0.0
93350,0.0
93400,0.0
93450,0.0
93500,4.1258
93550,4.7674
93600,3.5081
93650,0.0
93700,0.0
93750,0.0
93800,0.0
93850,0.0
93900,0.0
93950,1.963
94000,1.5038
94050,1.8661
94100,0.0
94150,0.0
94200,0.0
94250,0.0
94300,0.0
94350,17.2035
94400,15.769
94450,0.0
94500,0.0
94550,0.5576
94600,0.0
94650,0.0
94700,0.0
94750,0.0
94800,0.0
94850,0.0
94900,0.0
94950,0.0
95000,0.0
95050,0.0
95100,0.0
95150,0.0
95200,1.4683
95250,12.7409
95300,0.0
95350,0.0
95400,0.0
95450,0.0
95500,0.0
95550,0.0
95600,2.023
95650,1.7794
95700,0.7053
95750,0.0
95800,0.0
95850,0.0
95900,0.0
95950,0.0
96000,0.0
96050,0.0
96100,0.0
96150,0.0
96200,0.0
96250,0.0
96300,2.7307
96350,0.0
96400,0.0
96450,0.0
96500,0.0
96550,0.0
96600,0.0
96650,0.0
96700,0.0
96750,0.0
96800,0.0
96850,0.5831
96900,0.5472
96950,0.1972
97000,0.0
97050,0.5313
97100,0.1019
97150,0.0
97200,0.0
97250,0.0
97300,0.0
97350,0.0
97400,0.0
97450,0.0
97500,0.0
97550,0.0
97600,0.0
97650,0.0
97700,0.0
97750,0.0
97800,0.0
97850,0.0
97900,0.0
