Position,Predicted Value
36850,0.0
36900,0.0
36950,0.0
37000,0.0
37050,0.0
37100,0.0
37150,0.0
37200,0.0
37250,0.0
37300,0.0
37350,0.0
37400,0.0
37450,0.0
37500,0.0
37550,0.0
37600,0.0
37650,0.0
37700,0.0
37750,0.0
37800,0.0
37850,0.0
37900,0.0
37950,0.0
38000,0.0
38050,0.0
38100,0.0
38150,4.9898
38200,0.9234
38250,0.0
38300,0.0
38350,0.0
38400,0.0
38450,0.0
38500,0.0
38550,0.0
38600,0.0
38650,0.0
38700,0.0
38750,0.0
38800,0.0
38850,0.0
38900,0.0
38950,0.0
39000,2.0015
39050,0.0
39100,0.0
39150,0.0
39200,0.0
39250,0.0
39300,0.0
39350,0.0
39400,0.0
39450,0.0
39500,0.0
39550,0.0
39600,0.0
39650,0.0
39700,0.0
39750,0.0
39800,0.0
39850,0.0
39900,0.0
39950,0.0
40000,0.0
40050,0.0
40100,0.0
40150,0.0
40200,0.0
40250,0.0
40300,0.0
40350,0.0
40400,0.0
40450,0.0
40500,0.0
40550,0.0
40600,0.0
40650,0.0
40700,0.0
40750,0.0
40800,0.0
40850,0.0
40900,0.0
40950,0.0
41000,0.0
41050,0.0
41100,0.0
41150,0.0
41200,0.0
41250,0.0
41300,0.0
41350,0.0
41400,0.0
41450,0.0
41500,0.0
41550,0.0
41600,0.0
41650,0.0
41700,0.0
41750,0.0
41800,0.0
41850,0.0
41900,0.0
41950,0.0
42000,0.0
42050,0.0
42100,0.0
42150,0.0
42200,0.0
42250,0.0
42300,0.0
42350,0.0
42400,0.0
42450,0.0
42500,0.0
42550,0.0
42600,0.0
42650,0.0
42700,0.0
42750,8.1332
42800,1.1951
42850,2.1705
42900,3.1643
42950,4.5298
43000,8.1331
43050,0.0
43100,0.0
43150,0.0
43200,0.0
43250,0.0
43300,0.0
43350,0.0
43400,0.0
43450,0.0
43500,0.0
43550,0.0
43600,0.0
43650,0.0
43700,0.0
43750,0.0
43800,0.0
43850,0.0
43900,0.0
43950,0.0
44000,0.0
44050,0.0
44100,0.0
44150,0.0
44200,0.0
44250,0.0
44300,0.0
44350,0.0
44400,0.0
44450,0.0
44500,0.0
44550,0.0
44600,0.0
44650,0.0
44700,0.0
44750,0.0
44800,0.0
44850,0.0
44900,0.0
44950,0.0
45000,0.0
45050,0.0
45100,0.0
45150,0.0879
45200,0.0
45250,0.0
45300,0.0
45350,0.0
45400,0.0
45450,0.0
45500,0.0
45550,0.0
45600,0.0
45650,0.0
45700,0.0
45750,0.0
45800,0.0
45850,0.0
45900,2.7551
45950,0.0
46000,0.0
46050,0.0
46100,0.0
46150,0.0
46200,0.0
46250,0.0
46300,0.0
46350,0.0
46400,0.0
46450,0.0
46500,0.0
46550,0.0
46600,0.0
46650,0.0
46700,0.0
46750,0.0
46800,0.0
46850,0.0
46900,0.0
46950,0.0
47000,0.0
47050,0.5559
47100,2.8689
47150,0.0
47200,0.0
47250,0.0
47300,0.0
47350,0.0
47400,0.0
47450,0.0
47500,0.0
47550,0.0
47600,0.0
47650,0.0
47700,0.0
47750,0.0
47800,0.0
47850,0.0
47900,0.0
47950,0.0
48000,0.0
48050,0.0
48100,0.0
48150,0.0
48200,0.0
48250,0.0
48300,0.0
48350,0.0
48400,0.0
48450,0.0
48500,0.0
48550,0.0
48600,0.0
48650,0.0
48700,0.0
48750,0.0
48800,0.0
48850,0.0
48900,0.0
48950,0.0
49000,0.0
49050,0.0
49100,0.0
49150,0.0
49200,0.0
49250,1.9761
49300,7.9828
49350,5.5309
49400,2.4979
49450,0.0
49500,0.0
49550,0.0
49600,0.0
49650,0.0
49700,0.0
49750,0.0
49800,0.0
49850,0.0
49900,0.0
49950,0.0
50000,0.0
50050,0.0
50100,0.0
50150,0.0
50200,0.0
50250,0.0
50300,0.0
50350,0.0
50400,0.0
50450,0.0
50500,0.0
50550,0.0
50600,0.0
50650,0.0
50700,0.0
50750,0.0
50800,0.0
50850,0.0
50900,0.0
50950,0.0
51000,0.0
51050,0.0
51100,0.0
51150,0.0
51200,0.0
51250,0.0
51300,0.0
51350,0.0
51400,0.0
51450,0.0
51500,0.0
51550,0.0
51600,0.0
51650,0.0
51700,0.0
51750,0.0
51800,0.0
51850,1.8589
51900,7.4034
51950,0.0
52000,0.0
52050,0.0
52100,0.0355
52150,0.0
52200,0.0
52250,0.0
52300,0.4746
52350,3.4313
52400,5.5254
52450,0.0
52500,0.0
52550,0.7759
52600,1.122
52650,5.7953
52700,4.2042
52750,1.2465
52800,0.0
52850,0.0
52900,0.0
52950,0.0
53000,0.0
53050,0.0
53100,0.0
53150,0.0
53200,0.0
53250,0.0
53300,0.0
53350,0.0
53400,0.0
53450,0.0
53500,0.0
53550,0.0
53600,0.0
53650,0.0
53700,0.0
53750,0.0
53800,0.0
53850,0.0
53900,0.0
53950,0.0
54000,0.0
54050,0.0
54100,0.0
54150,0.0
54200,0.0
54250,0.0
54300,0.0
54350,0.0
54400,0.0
54450,0.0
54500,0.0
54550,0.0
54600,0.0
54650,0.0
54700,0.0
54750,0.0
54800,0.0
54850,0.0
54900,0.0
54950,0.0
55000,0.0
55050,0.0
55100,0.0
55150,0.0
55200,0.0
55250,0.0
55300,0.0
55350,0.0
55400,0.0
55450,0.0
55500,0.0
55550,0.0
55600,0.0
55650,0.0
55700,0.0
55750,0.0
55800,0.0
55850,12.0918
55900,15.2108
55950,11.1578
56000,11.2403
56050,2.4336
56100,0.4977
56150,0.0
56200,0.0
56250,0.0
56300,0.0
56350,0.0
56400,0.0
56450,0.0
56500,0.0
56550,0.0
56600,0.0
56650,0.0
56700,3.3682
56750,2.9622
56800,0.0
56850,0.1209
56900,4.581
56950,14.2917
57000,14.6354
57050,14.5902
57100,10.6921
57150,4.0801
57200,0.0
57250,0.0
57300,0.0
57350,0.0
57400,0.0
57450,0.0
57500,0.0
57550,0.5412
57600,0.3562
57650,0.0
57700,0.0
57750,0.0
57800,0.0
57850,0.0
57900,0.0
57950,0.0
58000,0.0
58050,0.0
58100,0.0
58150,0.0
58200,0.0
58250,0.0
58300,0.0
58350,0.0
58400,0.0966
58450,0.0
58500,0.0
58550,0.0
58600,0.0
58650,0.0
58700,0.0
58750,0.0
58800,0.0
58850,2.1928
58900,0.0
58950,0.0
59000,0.0
59050,0.0
59100,0.0
59150,0.0
59200,0.0
59250,0.0
59300,0.0
59350,0.0
59400,0.0
59450,0.0
59500,8.5248
59550,8.5327
59600,0.0
59650,0.0
59700,0.0
59750,0.0
59800,0.0
59850,0.0
59900,0.0
59950,0.0
60000,0.0
60050,0.0
60100,0.0
60150,0.0
60200,0.0
60250,0.0
60300,0.0
60350,0.0
60400,0.0
60450,0.0
60500,0.0
60550,0.0
60600,0.0
60650,0.0
60700,0.0
60750,0.0
60800,0.0
60850,0.0
60900,0.0
60950,0.0
61000,0.0
61050,0.0
61100,0.0
61150,0.0
61200,0.0
61250,2.9237
61300,0.6021
61350,0.0
61400,0.0
61450,0.0
61500,0.0
61550,4.4461
61600,0.922
61650,0.0
61700,0.0
61750,0.0
61800,0.0
61850,0.0
61900,0.0
61950,0.0
62000,0.0
62050,0.0
62100,0.0
62150,0.0
62200,0.0
62250,0.0
62300,0.0
62350,0.0
62400,0.0
62450,0.0
62500,0.0
62550,0.0
62600,0.0
62650,0.0
62700,0.0
62750,0.0
62800,0.0
62850,0.0
62900,0.0
62950,0.0
63000,0.0
63050,0.0
63100,0.0
63150,0.0
63200,0.0
63250,0.0
63300,0.0
63350,0.0
63400,0.0
63450,0.0
63500,0.0
63550,0.0
63600,0.0
63650,0.0
63700,0.0
63750,0.0
63800,0.0
63850,0.0
63900,0.0
63950,0.0
64000,0.0
64050,0.0
64100,0.0
64150,0.0
64200,0.0
64250,0.0
64300,0.0
64350,0.0
64400,0.0
64450,0.0
64500,0.0
64550,0.0
64600,0.0
64650,0.0
64700,0.0
64750,0.0
64800,0.0
64850,0.0
64900,0.0
64950,0.0
65000,0.0
65050,0.0
65100,0.0
65150,0.0
65200,0.0
65250,0.0
65300,0.0
65350,0.0
65400,0.0
65450,0.0
65500,0.0
65550,0.0
65600,0.0
65650,0.0
65700,0.0
65750,0.0
65800,0.0
65850,0.0
65900,0.0
65950,0.0
66000,0.0
66050,0.0
66100,0.0
66150,0.0
66200,0.0
66250,0.0
66300,0.0
66350,0.0
66400,0.0
66450,0.4211
66500,7.5784
66550,5.6377
66600,0.081
66650,0.0
66700,0.0
66750,0.0
66800,0.0
66850,0.0
66900,0.0
66950,0.0
67000,0.0
67050,0.0
67100,0.0
67150,0.0
67200,0.0
67250,0.0
67300,0.0
67350,0.0
67400,0.0
67450,0.0
67500,0.0
67550,0.0
67600,0.0
67650,2.0258
67700,3.3885
67750,0.0
67800,0.0
67850,0.0
67900,0.0
67950,0.0
68000,0.0
68050,0.0
68100,0.0
68150,0.0
68200,0.0
68250,0.0
68300,0.0
68350,0.0
68400,0.0
68450,0.0
68500,6.784
68550,0.0
68600,0.0
68650,0.0
68700,6.3672
68750,1.339
68800,0.0
68850,0.0
68900,0.0
68950,0.0
69000,0.0
69050,0.0
69100,0.0
69150,0.0
69200,0.0
69250,1.2965
69300,5.2503
69350,0.0
69400,0.0
69450,0.0
69500,0.0
69550,0.0
69600,0.0
69650,0.0
69700,0.0
69750,0.0
69800,0.0
69850,0.0
69900,0.0
69950,0.0
70000,0.0
70050,0.0
70100,0.0
70150,0.0
70200,0.0
70250,0.0
70300,0.0
70350,0.0
70400,0.0
70450,0.0
70500,0.0
70550,0.0
70600,0.0
70650,14.5763
70700,13.9625
70750,6.7688
70800,0.6831
70850,0.0
70900,0.0
70950,0.0
71000,0.0
71050,0.0
71100,0.0
71150,0.0
71200,0.0
71250,0.0
71300,0.0
71350,0.0
71400,0.0
71450,0.0
71500,0.0
71550,0.0
71600,0.0
71650,0.0
71700,0.0
71750,0.0
71800,0.0
71850,0.0
71900,0.0
71950,0.0
72000,0.0
72050,0.0
72100,0.0
72150,0.0
72200,0.0
72250,0.0
72300,0.0
72350,0.0
72400,0.0
72450,0.0
72500,2.2829
72550,5.7224
72600,4.7584
72650,2.2276
72700,0.0
72750,6.1329
72800,3.7666
72850,0.0
72900,0.6041
72950,0.0
73000,0.0
73050,0.0
73100,0.0
73150,0.0
73200,0.0
73250,1.3406
73300,2.4463
73350,3.1436
73400,2.9958
73450,0.033
73500,1.4442
73550,0.0
73600,0.0
73650,0.0
73700,0.0
73750,0.0
73800,0.0
73850,0.0
73900,0.0
73950,0.0
74000,0.0
74050,0.0
74100,0.0
74150,0.0
74200,0.0
74250,0.0
74300,0.0
74350,0.0
74400,0.0
74450,0.0
74500,0.0
74550,1.4752
74600,0.0
74650,0.0
74700,0.0
74750,0.0
74800,0.0
74850,0.0
74900,0.0
74950,0.0
75000,0.0
75050,0.9091
75100,4.6692
75150,6.1261
75200,5.097
75250,7.7091
75300,0.5888
75350,0.0
75400,0.0
75450,0.0
75500,0.0
75550,0.0
75600,0.0
75650,0.0
75700,6.0666
75750,2.3074
75800,0.0
75850,0.0
75900,0.0
75950,0.0
76000,1.8659
76050,0.0
76100,0.0
76150,0.0
76200,0.0
76250,0.0
76300,0.0
76350,1.2969
76400,0.0
76450,0.0
76500,0.0
76550,0.0
76600,0.0
76650,0.0
76700,0.0
76750,0.0
76800,0.0
76850,5.3783
76900,5.9825
76950,7.0656
77000,0.0
77050,0.0
77100,4.5547
77150,8.5575
77200,0.0069
77250,0.0
77300,2.9334
77350,0.0
77400,0.0
77450,0.0
77500,0.0
77550,0.0
77600,0.0
77650,0.0
77700,0.0
77750,0.0
77800,0.0
77850,0.0
77900,0.0
77950,1.2644
78000,1.4252
78050,0.4071
78100,0.0
78150,0.0
78200,0.0
78250,0.0
78300,0.0
78350,0.0
78400,0.0
78450,0.0
78500,0.0
78550,12.993
78600,2.7057
78650,0.3198
78700,0.0
78750,0.0
78800,0.0
78850,0.0
78900,0.0
78950,0.0
79000,0.0
79050,0.0
79100,0.0
79150,0.0
79200,0.0
79250,0.0
79300,0.0
79350,1.4696
79400,5.2965
79450,3.839
79500,0.2533
79550,0.0
79600,0.0
79650,0.0
79700,0.0
79750,0.0
79800,1.7462
79850,2.1858
79900,3.6491
79950,4.7901
80000,0.9046
80050,0.0
80100,0.2922
80150,3.2825
80200,0.0
80250,0.0
80300,0.0
80350,0.0
80400,0.0
80450,0.0
80500,0.0
80550,0.0
80600,0.0
80650,0.0
80700,0.0
80750,0.0
80800,0.0
80850,0.0
80900,0.0
80950,0.0
81000,0.0
81050,0.0
81100,0.0
81150,0.0
81200,0.0
81250,0.0
81300,0.0
81350,0.0
81400,0.0
81450,0.0
81500,0.0
81550,0.0
81600,0.0
81650,0.0
81700,0.0
81750,0.0
81800,0.0
81850,0.0
81900,0.0
81950,0.0
82000,0.0
82050,0.0
82100,0.0
82150,0.0
82200,0.0
82250,0.0
82300,0.0
82350,0.0
82400,0.0
82450,0.0
82500,0.0
82550,0.0
82600,0.0
82650,0.0
82700,0.0
82750,0.0
82800,0.0
82850,0.0
82900,0.0
82950,0.0
83000,0.0
83050,0.0
83100,0.0
83150,0.0
83200,0.0
83250,0.0
83300,0.0
83350,0.0
83400,0.0
83450,0.0
83500,0.0
83550,0.0
83600,0.0
83650,0.0
83700,0.0
83750,0.0
83800,0.0
83850,0.0
83900,0.0
83950,0.0
84000,0.0
84050,0.0
84100,0.0
84150,0.0
84200,0.0
84250,0.0
84300,0.0
84350,0.0
84400,0.0
84450,0.0
84500,0.0
84550,0.0
84600,0.0
84650,0.0
84700,0.0
84750,0.0
84800,0.0
84850,0.0
84900,0.0
84950,0.0
85000,0.0
85050,0.0
85100,0.0
85150,0.0
85200,0.0
85250,0.0
85300,0.0
85350,0.0
85400,0.0
85450,0.5361
85500,0.0
85550,0.0
85600,0.0
85650,0.0
85700,0.0
85750,0.0
85800,0.0
85850,0.0
85900,0.0
85950,0.0
86000,0.0
86050,0.0
86100,0.0
86150,0.0
86200,0.0
86250,0.0
86300,0.0
86350,0.0
86400,0.0
86450,0.0
86500,0.0
86550,0.0
86600,0.0
86650,0.0
86700,0.0
86750,0.0
86800,0.0
86850,0.0
86900,0.0
86950,0.0
87000,0.0
87050,0.0
87100,0.0
87150,0.0
87200,0.0
87250,0.0
87300,0.0
87350,0.0
87400,0.0
87450,0.0
87500,0.0
87550,0.0
87600,0.0
87650,0.0
87700,0.0
87750,6.8504
87800,0.798
87850,0.0
87900,0.0
87950,0.0
88000,0.0
88050,0.0
88100,0.0
88150,0.0
88200,0.0
88250,0.0
88300,0.0
88350,0.0
88400,0.0
88450,0.0
88500,0.0
88550,0.0
88600,0.0
88650,0.0
88700,0.0
88750,0.0
88800,0.0
88850,0.0
88900,0.0
88950,0.0
89000,0.0
89050,0.0
89100,0.0
89150,0.0
89200,0.0
89250,0.0
89300,0.0
89350,0.0
89400,0.0
89450,0.0
89500,0.0
89550,0.0
89600,0.0
89650,0.0
89700,0.0
89750,0.0
89800,0.0
89850,0.0
89900,0.0
89950,0.0
90000,0.0
90050,0.0
90100,0.0
90150,0.0
90200,0.0
90250,0.0
90300,0.0
90350,0.0
90400,0.0
90450,0.0
90500,0.0
90550,0.0
90600,0.0
90650,0.0
90700,0.0
90750,0.0
90800,0.0
90850,0.0
90900,0.0
90950,0.0
91000,0.0
91050,0.0
91100,0.0
91150,0.0
91200,0.0
91250,0.0
91300,0.0
91350,0.0
91400,0.0
91450,0.0
91500,0.0
91550,0.0
91600,0.0
91650,0.0
91700,0.0
91750,0.0
91800,0.0
91850,0.0
91900,0.0
91950,0.0
92000,0.0
92050,0.0
92100,0.0
92150,0.0
92200,0.0
92250,4.7996
92300,0.0
92350,0.0
92400,0.0
92450,0.0
92500,0.0
92550,0.0
92600,0.0
92650,0.0
92700,3.9534
92750,0.9921
92800,0.0
92850,0.0
92900,0.0
92950,0.0
93000,0.0
93050,0.0
93100,0.0
93150,0.0
93200,0.0
93250,0.0
93300,0.0
93350,0.0
93400,0.0
93450,0.0
93500,0.0
93550,0.0
93600,0.0
93650,0.0
93700,0.0
93750,0.0
93800,0.0
93850,0.0
93900,0.0
93950,0.0
94000,0.0
94050,0.0
94100,0.0
94150,0.0
94200,0.0
94250,0.0
94300,0.0
94350,0.0
94400,0.0
94450,0.0
94500,0.0
94550,0.0
94600,0.0
94650,0.0
94700,0.0
94750,0.4875
94800,0.9822
94850,0.0
94900,0.0
94950,0.0
95000,3.135
95050,0.0
95100,0.0
95150,0.0
95200,0.0
95250,0.0
95300,0.0
95350,0.0
95400,0.0
95450,0.0
95500,0.0
95550,0.0
95600,0.9372
95650,4.7127
95700,5.3693
95750,2.9767
95800,0.3177
95850,4.505
95900,0.0
95950,0.0
96000,0.0
96050,0.0
96100,0.0
96150,0.0
96200,0.0
96250,0.0
96300,0.0
96350,0.0
96400,0.0
96450,0.0
96500,0.0
96550,0.0
96600,0.0
96650,0.0
96700,0.0
96750,0.0
96800,0.0
96850,0.0
96900,0.0
96950,0.0
97000,0.0
97050,0.0
97100,0.094
97150,0.0
97200,0.0
97250,0.0
97300,0.0
97350,0.0
97400,0.0
97450,0.0
97500,0.0
97550,0.0
97600,0.0
97650,0.0
97700,0.0
97750,0.0
97800,0.0
97850,0.0
97900,0.0
97950,0.0
98000,0.0
98050,0.0
98100,0.0
98150,0.0
98200,0.0
98250,0.0
