Position,Predicted Value
19650,0.0
19700,0.0
19750,0.0
19800,0.0
19850,0.0
19900,0.0
19950,0.0
20000,0.0
20050,0.0
20100,0.0
20150,0.0
20200,0.0
20250,0.0
20300,0.0
20350,0.0
20400,0.0
20450,0.0
20500,0.0
20550,0.0
20600,0.0
20650,0.0
20700,0.0
20750,0.0
20800,3.1004
20850,23.689
20900,49.2786
20950,50.5132
21000,50.0183
21050,44.0422
21100,4.0081
21150,0.0
21200,0.0
21250,0.0
21300,0.0
21350,0.0
21400,0.0
21450,0.0
21500,0.0
21550,0.0
21600,0.0
21650,0.0
21700,0.0
21750,0.0
21800,0.0
21850,0.0
21900,0.0
21950,0.0
22000,0.0
22050,0.0
22100,0.0
22150,0.0
22200,0.0
22250,0.0
22300,0.0
22350,0.0
22400,0.0
22450,0.0
22500,0.0
22550,0.0
22600,0.0
22650,0.0
22700,0.0
22750,0.0
22800,0.0
22850,0.0
22900,0.0
22950,1.897
23000,1.9759
23050,9.5632
23100,0.0
23150,0.0
23200,0.0
23250,0.0
23300,0.0
23350,0.629
23400,1.7154
23450,1.4011
23500,0.7527
23550,0.0
23600,0.0
23650,0.5994
23700,1.3361
23750,1.9423
23800,0.8905
23850,0.1701
23900,0.0462
23950,0.0734
24000,0.0
24050,0.0
24100,0.0
24150,0.0821
24200,0.0
24250,0.0
24300,0.0
24350,0.0
24400,0.0
24450,0.0
24500,0.0
24550,0.0
24600,0.0
24650,0.0
24700,0.0
24750,0.0
24800,0.0
24850,0.0
24900,0.0
24950,0.0
25000,0.0
25050,0.0
25100,0.0
25150,0.0
25200,0.0
25250,0.0
25300,0.0
25350,0.0
25400,0.0
25450,0.0
25500,0.0
25550,0.0
25600,0.0
25650,0.0
25700,3.5772
25750,18.1571
25800,3.6923
25850,0.0
25900,0.0
25950,0.0
26000,0.0
26050,0.0
26100,0.0
26150,0.0
26200,0.0
26250,0.0
26300,0.0
26350,0.0
26400,0.0
26450,0.0
26500,0.0
26550,0.0
26600,0.0
26650,0.0
26700,0.0
26750,0.0
26800,0.0
26850,0.0
26900,0.0
26950,0.0
27000,0.0
27050,0.0
27100,0.0
27150,0.0
27200,0.0
27250,0.0
27300,0.0
27350,0.3176
27400,1.2006
27450,0.9349
27500,0.0
27550,0.0
27600,0.0
27650,0.0
27700,0.0
27750,0.0
27800,0.0
27850,0.0
27900,0.0
27950,0.0
28000,0.0
28050,0.0
28100,0.0
28150,0.0
28200,0.0
28250,0.0
28300,0.0
28350,0.0
28400,0.0
28450,0.0
28500,0.0
28550,0.0
28600,0.6799
28650,1.6661
28700,2.2078
28750,1.1953
28800,0.0
28850,0.0
28900,0.0
28950,0.0
29000,0.0
29050,0.0
29100,0.0
29150,0.0
29200,0.0
29250,0.0
29300,0.0
29350,0.0
29400,0.0
29450,18.6567
29500,17.6704
29550,3.8073
29600,0.0
29650,0.0
29700,0.0
29750,0.0
29800,0.0
29850,0.0
29900,0.0
29950,0.0056
30000,0.0
30050,0.0
30100,0.0
30150,0.0
30200,0.0
30250,0.0
30300,0.0
30350,0.0
30400,0.0
30450,0.0975
30500,0.6925
30550,1.1218
30600,1.055
30650,0.0
30700,0.0
30750,0.0
30800,0.0
30850,0.0
30900,0.0
30950,0.0
31000,0.0
31050,0.0
31100,0.0
31150,0.0
31200,0.0
31250,0.0
31300,0.0
31350,0.0
31400,0.0
31450,0.0
31500,0.0
31550,0.0
31600,0.0
31650,0.0
31700,0.0
31750,0.0
31800,0.0
31850,0.0
31900,0.0
31950,0.0
32000,0.0
32050,0.0
32100,0.0
32150,0.0
32200,0.6212
32250,3.7903
32300,3.4954
32350,3.2077
32400,3.6387
32450,1.0155
32500,0.0113
32550,0.0
32600,0.0
32650,0.0
32700,0.0
32750,3.672
32800,2.3538
32850,0.0
32900,0.4325
32950,0.0
33000,0.0
33050,0.0
33100,0.0
33150,0.0
33200,0.0
33250,0.0
33300,0.0
33350,0.0
33400,0.0
33450,0.0
33500,0.0
33550,0.0
33600,0.0
33650,0.0
33700,0.0
33750,0.0
33800,0.0
33850,0.0
33900,0.0
33950,0.0
34000,0.0
34050,0.0
34100,0.0
34150,0.0
34200,0.0
34250,0.0
34300,0.2013
34350,0.0
34400,0.0
34450,0.0
34500,0.0
34550,0.0
34600,0.0
34650,0.0
34700,0.0
34750,0.0
34800,0.0
34850,0.0
34900,0.0
34950,0.0
35000,0.0
35050,0.0
35100,0.0
35150,0.0
35200,0.0
35250,19.9658
35300,19.8467
35350,19.4451
35400,0.738
35450,0.0
35500,0.0
35550,0.0
35600,0.0
35650,0.0
35700,0.0
35750,0.0
35800,0.0
35850,0.0
35900,0.0
35950,0.0
36000,0.0
36050,0.0
36100,0.0
36150,0.0
36200,0.0
36250,0.0
36300,0.0
36350,0.0
36400,0.0
36450,0.0
36500,0.0
36550,0.0
36600,0.0
36650,0.0
36700,0.0
36750,0.0
36800,0.0
36850,0.0
36900,19.1268
36950,19.3828
37000,20.222
37050,19.8292
37100,0.0
37150,0.0
37200,0.0
37250,0.0
37300,0.0
37350,0.0
37400,0.0
37450,0.0
37500,0.0
37550,0.0
37600,0.0
37650,0.0
37700,0.0
37750,0.0
37800,0.0
37850,0.0
37900,0.0
37950,0.0
38000,0.0
38050,0.0
38100,0.0
38150,0.0
38200,0.0
38250,0.0
38300,0.0
38350,0.0
38400,0.0
38450,0.0
38500,0.0
38550,0.0
38600,0.0
38650,0.0
38700,0.0
38750,0.0
38800,0.0
38850,0.0
38900,0.0
38950,0.0
39000,0.0
39050,0.0
39100,0.0
39150,1.2656
39200,0.6174
39250,0.8757
39300,0.0
39350,0.0
39400,0.0
39450,0.0
39500,1.4376
39550,4.8108
39600,4.7737
39650,3.7489
39700,2.252
39750,1.5347
39800,0.0
39850,0.0
39900,0.0
39950,0.0
40000,0.0
40050,0.0
40100,3.8141
40150,2.5566
40200,11.5612
40250,2.6414
40300,0.0
40350,0.0
40400,0.0
40450,0.0
40500,0.0
40550,0.0
40600,0.0
40650,0.0
40700,0.0
40750,0.0
40800,0.0
40850,0.0
40900,0.0
40950,0.0
41000,0.0
41050,0.0
41100,0.0
41150,0.0613
41200,0.0
41250,0.0
41300,0.0
41350,0.0
41400,0.0
41450,0.0
41500,0.0
41550,0.0
41600,0.0
41650,0.0
41700,0.0
41750,0.0
41800,17.1031
41850,0.0
41900,0.0
41950,0.0
42000,0.0
42050,0.0
42100,0.0
42150,0.0
42200,0.0
42250,0.0
42300,0.0
42350,0.0
42400,0.0
42450,0.0
42500,0.0
42550,0.0
42600,0.0
42650,0.0
42700,0.0
42750,0.0
42800,0.0
42850,0.0
42900,0.0
42950,0.0
43000,0.0
43050,0.0
43100,1.6251
43150,1.0604
43200,0.0
43250,0.0
43300,0.0
43350,0.0
43400,0.0
43450,0.0
43500,0.0
43550,0.0
43600,0.0
43650,0.0
43700,0.0
43750,0.0
43800,0.0
43850,0.0
43900,0.0
43950,0.0
44000,0.0
44050,0.0
44100,0.0
44150,0.0
44200,0.0
44250,0.0
44300,0.0
44350,0.0
44400,0.0
44450,0.0
44500,1.1049
44550,2.2439
44600,8.147
44650,18.855
44700,0.0
44750,0.0
44800,0.0
44850,0.0
44900,0.0
44950,0.0
45000,0.0
45050,0.0
45100,0.0
45150,0.0
45200,0.0
45250,0.0
45300,0.0
45350,0.0
45400,0.0
45450,0.0
45500,0.0
45550,0.0
45600,0.0
45650,0.3603
45700,0.0
45750,0.0
45800,0.0
45850,0.0
45900,0.0
45950,0.0
46000,0.0
46050,0.0
46100,0.0
46150,0.0
46200,0.0
46250,0.0
46300,0.0
46350,0.0
46400,0.7818
46450,0.0
46500,0.0
46550,0.0
46600,0.0
46650,0.0
46700,0.0
46750,0.0
46800,0.0
46850,17.3077
46900,0.0
46950,18.0083
47000,0.0
47050,0.0
47100,0.0
47150,0.0
47200,0.0
47250,0.0
47300,0.9915
47350,0.0
47400,0.0
47450,0.0
47500,0.0
47550,0.0
47600,0.0
47650,0.0
47700,0.0
47750,0.0
47800,0.0
47850,0.0
47900,0.5518
47950,0.1248
48000,0.0
48050,0.9919
48100,1.434
48150,2.8427
48200,0.0
48250,2.5625
48300,4.0854
48350,6.8054
48400,5.3228
48450,5.7265
48500,0.0
48550,0.0
48600,0.0
48650,0.0
48700,0.0
48750,0.9145
48800,19.8526
48850,19.4566
48900,0.4288
48950,0.0
49000,0.0
49050,0.0
49100,0.0
49150,0.0
49200,0.0
49250,0.0
49300,0.0
49350,0.0
49400,0.0
49450,0.0
49500,0.0
49550,0.0
49600,0.0
49650,0.0
49700,0.0
49750,0.0
49800,0.0
49850,0.0
49900,0.0
49950,0.0
50000,0.0
50050,0.0
50100,0.0
50150,2.2663
50200,6.2019
50250,7.0004
50300,0.0
50350,0.0
50400,0.0
50450,0.0
50500,0.0
50550,0.0
50600,0.0
50650,0.0
50700,19.2259
50750,17.2258
50800,13.8075
50850,0.0
50900,6.6623
50950,1.647
51000,0.0
51050,0.0
51100,0.0
51150,0.0
51200,0.0
51250,0.0
51300,0.0
51350,0.0
51400,0.0
51450,0.0
51500,0.0
51550,0.0
51600,0.0
51650,1.6647
51700,6.9701
51750,8.2291
51800,5.2411
51850,2.5953
51900,0.1862
51950,0.0
52000,0.0
52050,0.0
52100,0.0619
52150,0.1252
52200,0.0
52250,0.0
52300,0.0
52350,0.0
52400,0.0
52450,0.0
52500,0.0
52550,0.0
52600,0.0
52650,0.0
52700,0.0
52750,0.0
52800,0.0
52850,0.0
52900,0.0
52950,0.0
53000,0.0
53050,0.0
53100,0.0
53150,0.0
53200,0.0
53250,0.0
53300,0.0
53350,0.0
53400,0.0
53450,0.0
53500,0.0
53550,0.0
53600,0.0
53650,0.0
53700,0.0
53750,0.0
53800,0.0
53850,0.0
53900,0.0
53950,0.0
54000,0.0
54050,0.0
54100,0.0
54150,0.0
54200,0.0
54250,0.0
54300,0.0
54350,0.0
54400,0.0
54450,0.0
54500,0.0
54550,0.0
54600,0.0
54650,0.0
54700,0.0
54750,3.1164
54800,4.2203
54850,3.6317
54900,0.5796
54950,0.0
55000,0.0
55050,0.0
55100,0.0
55150,0.0
55200,0.3288
55250,0.0
55300,0.0
55350,0.0
55400,0.0
55450,0.0
55500,0.0
55550,0.0
55600,0.0
55650,0.0
55700,0.0
55750,0.0
55800,0.0
55850,0.0
55900,0.0
55950,0.0
56000,2.2549
56050,0.0
56100,18.6424
56150,4.044
56200,19.5069
56250,19.4941
56300,0.0
56350,0.0
56400,0.0
56450,0.0
56500,0.0
56550,0.0
56600,0.0
56650,0.0
56700,0.0
56750,0.0
56800,0.0
56850,0.0
56900,0.0
56950,0.0
57000,0.0
57050,0.0
57100,3.2278
57150,3.1221
57200,0.0
57250,0.0
57300,0.0
57350,0.0
57400,0.0
57450,0.0
57500,0.0
57550,0.0
57600,0.0
57650,0.0
57700,0.0
57750,0.0
57800,0.0
57850,0.0
57900,0.0
57950,0.0
58000,0.0
58050,0.0
58100,0.2202
58150,0.0
58200,0.0
58250,0.0
58300,0.0
58350,0.0
58400,0.0
58450,0.0
58500,0.0
58550,0.867
58600,2.5839
58650,3.4472
58700,2.6253
58750,0.0
58800,0.0
58850,0.0463
58900,0.1332
58950,0.0
59000,0.0
59050,0.0
59100,0.0
59150,0.0
59200,0.0
59250,3.5115
59300,3.6217
59350,6.4679
59400,3.5835
59450,0.0
59500,0.0
59550,0.0
59600,0.0
59650,0.0
59700,0.0
59750,0.0
59800,0.0
59850,19.5553
59900,20.6142
59950,0.0
60000,0.0
60050,0.0
60100,0.0
60150,0.0
60200,0.0
60250,0.0
60300,0.0
60350,0.0
60400,0.0
60450,0.0
60500,0.0
60550,0.0
60600,0.0
60650,0.0
60700,0.0
60750,0.0
60800,0.0
60850,0.0
60900,0.0
60950,0.0
61000,0.0
61050,0.0
61100,0.0
61150,0.0
61200,0.0
61250,0.0
61300,0.0
61350,0.0
61400,0.0
61450,0.0
61500,0.0
61550,8.5094
61600,19.0719
61650,19.5634
61700,0.0
61750,0.0
61800,0.0
61850,0.0
61900,0.0
61950,0.0
62000,1.2608
62050,1.525
62100,1.8832
62150,0.8131
62200,0.0
62250,0.0
62300,0.0
62350,0.0
62400,0.0
62450,0.0
62500,0.0
62550,0.0
62600,0.0
62650,0.0
62700,0.0
62750,0.0
62800,2.1234
62850,3.3168
62900,3.8078
62950,4.6792
63000,5.3155
63050,5.4613
63100,0.6326
63150,0.0
63200,0.0
63250,0.0
63300,0.0
63350,0.0
63400,0.0
63450,0.0
63500,0.0
63550,0.0
63600,0.0
63650,0.0
63700,0.0
63750,0.0
63800,0.0
63850,0.0
63900,0.0
63950,0.421
64000,1.8074
64050,2.6656
64100,3.1742
64150,1.3203
64200,0.0
64250,0.8128
64300,1.2285
64350,1.4714
64400,1.8342
64450,0.0
64500,0.0
64550,0.0
64600,0.0
64650,0.0
64700,0.4214
64750,1.1546
64800,1.1234
64850,2.8822
64900,3.5263
64950,1.8246
65000,5.677
65050,6.2461
65100,37.7046
65150,41.05
65200,45.1762
65250,48.1593
65300,45.3804
65350,47.8637
65400,41.282
65450,39.8424
65500,33.3977
65550,0.3327
65600,0.0
65650,0.0
65700,4.0295
65750,6.1463
65800,2.3548
65850,1.9499
65900,0.0
65950,0.0
66000,0.0
66050,0.0
66100,0.0
66150,0.0
66200,0.0
66250,0.0
66300,0.0
66350,0.0
66400,0.0
66450,0.0
66500,0.0
66550,0.0
66600,0.0
66650,0.0
66700,0.0
66750,0.0
66800,0.0
66850,0.0
66900,0.0
66950,0.0
67000,0.0
67050,0.0
67100,0.3265
67150,0.3879
67200,0.0
67250,0.0
67300,0.0
67350,0.0
67400,0.0
67450,0.0
67500,0.0
67550,0.0
67600,0.0
67650,0.0
67700,0.0
67750,0.0
67800,0.0
67850,0.0
67900,0.0
67950,0.0
68000,0.0
68050,0.0
68100,0.0
68150,0.0
68200,0.9647
68250,1.7005
68300,0.7288
68350,0.0
68400,0.0
68450,0.0
68500,0.0
68550,0.0
68600,0.0
68650,0.0
68700,0.0
68750,0.0
68800,0.0
68850,0.0
68900,0.0
68950,1.9577
69000,2.8977
69050,3.0021
69100,0.5276
69150,0.0
69200,0.0
69250,0.0
69300,0.0
69350,0.0
69400,20.0746
69450,19.6309
69500,0.0
69550,0.0
69600,0.0
69650,0.0
69700,0.0
69750,0.0
69800,0.0
69850,0.0
69900,0.0
69950,0.0
70000,0.5944
70050,0.5827
70100,0.6026
70150,0.9364
70200,0.0
70250,0.0
70300,0.0
70350,0.0
70400,0.0
70450,0.0
70500,0.0
70550,0.0
70600,0.0
70650,0.0
70700,0.0
70750,0.0
70800,0.0
70850,0.0
70900,0.0
70950,0.0
71000,0.0
71050,0.0
71100,0.0
71150,0.0
71200,0.0
71250,0.0
71300,0.0
71350,0.0
71400,0.0
71450,1.1016
71500,0.0
71550,0.0
71600,0.0
71650,0.0
71700,0.0
71750,0.0
71800,0.0
71850,0.0
71900,0.0
71950,0.0
72000,0.0
72050,0.0
72100,0.0
72150,0.0
72200,0.0
72250,0.0
72300,0.0
72350,0.0
72400,0.0
72450,0.0
72500,0.0
72550,0.0
72600,0.0
72650,0.0
72700,0.0
72750,0.0
72800,0.5389
72850,1.0713
72900,1.8733
72950,0.0
73000,0.0
73050,0.0
73100,0.0
73150,0.0
73200,18.7807
73250,11.8979
73300,0.0
73350,0.0
73400,1.7569
73450,17.6648
73500,0.1452
73550,0.0
73600,0.0
73650,0.0
73700,5.015
73750,18.3033
73800,17.366
73850,16.1348
73900,6.3106
73950,3.633
74000,4.7022
74050,4.9382
74100,3.7192
74150,3.9469
74200,3.5663
74250,20.1952
74300,13.5727
74350,12.561
74400,0.0
74450,0.0
74500,0.0
74550,0.0
74600,0.0
74650,0.0
74700,0.0
74750,0.0
74800,0.0
74850,0.0
74900,1.7121
74950,1.5133
75000,0.0
75050,0.2316
75100,0.1648
75150,0.0
75200,0.0
75250,0.0
75300,0.3771
75350,0.0
75400,0.0
75450,0.0
75500,0.0
75550,0.0
75600,0.0
75650,0.0
75700,0.0
75750,0.0
75800,0.0053
75850,1.539
75900,0.8343
75950,0.0
76000,0.6363
76050,0.0
76100,0.0
76150,0.0
76200,0.0
76250,0.0
76300,0.0
76350,0.0
76400,0.0
76450,0.0
76500,0.0
76550,0.0
76600,17.3707
76650,12.816
76700,1.8842
76750,0.7226
76800,0.0
76850,0.0
76900,0.0
76950,0.0
77000,0.0
77050,3.8237
77100,2.0896
77150,2.1912
77200,0.0
77250,0.0
77300,0.0
77350,0.0
77400,0.0
77450,0.0
77500,0.7177
77550,0.6476
77600,0.3819
77650,0.0
77700,0.0
77750,0.0
77800,0.0
77850,0.0
77900,0.0
77950,0.0
78000,0.0
78050,0.0
78100,0.0
78150,0.0
78200,0.0
78250,0.0
78300,0.0
78350,0.0
78400,0.0
78450,0.0
78500,0.0
78550,0.0
78600,0.0
78650,1.3193
78700,2.3786
78750,2.6528
78800,0.0
78850,0.0
78900,0.0
78950,0.0
79000,0.0
79050,0.0
79100,0.0
79150,0.0
79200,0.0
79250,0.0
79300,0.0
79350,0.0
79400,0.0
79450,0.0
79500,0.0
79550,0.0
79600,0.0
79650,0.0
79700,0.0
79750,0.0
79800,0.0
79850,0.0
79900,0.0
79950,0.0
80000,0.0
80050,0.0
80100,0.0
80150,0.0
80200,0.0
80250,0.0
80300,0.0
80350,0.0
80400,0.0
80450,0.0
80500,0.0
80550,0.0
80600,0.0
80650,0.0
80700,0.0
80750,0.0
80800,0.0
80850,0.0
80900,0.0
80950,0.0
81000,0.0
81050,0.0
81100,0.0
81150,0.0
81200,0.0
81250,0.0
81300,0.0
81350,0.0
81400,0.0
81450,0.0
81500,0.0
81550,0.0
81600,0.0
81650,0.0
81700,2.9639
81750,10.3106
81800,0.0
81850,0.0
81900,0.0
81950,0.0
82000,0.0
82050,0.0
82100,0.0
82150,0.0
82200,1.8067
82250,2.3117
82300,2.3636
82350,5.1002
82400,3.8717
82450,0.0
82500,0.0
82550,0.0
82600,0.0545
82650,3.0248
82700,1.8685
82750,0.0
82800,0.3803
82850,0.0
82900,0.0
82950,2.2587
83000,3.4918
83050,7.985
83100,2.1732
83150,0.0
83200,0.0
83250,0.0
83300,0.0
83350,0.0
83400,0.0
83450,2.5842
83500,4.6085
83550,0.9835
83600,0.0
83650,0.0
83700,0.0
83750,0.0
83800,0.0
83850,0.0
83900,0.0
83950,0.0
84000,0.0
84050,0.0
84100,7.5901
84150,3.3233
84200,0.0
84250,0.0
84300,0.0
84350,0.0
84400,0.0
84450,0.0
84500,0.0
84550,0.0
84600,0.0
84650,0.0
84700,0.0
84750,0.0
84800,0.0
84850,1.2785
84900,0.5962
84950,0.2133
85000,0.0
85050,16.7311
85100,0.2639
85150,5.5796
85200,0.6957
85250,1.4682
85300,0.0
85350,0.0
85400,5.7904
85450,0.0
85500,0.0
85550,0.0
85600,0.0
85650,0.0
85700,0.0
85750,0.0
85800,0.0
85850,0.0
85900,0.0
85950,0.0
86000,0.0
86050,0.0
86100,0.0
86150,0.0
86200,0.0
86250,0.0
86300,0.0
86350,0.0
86400,0.0
86450,3.1635
86500,3.6324
86550,3.6942
86600,0.0
86650,0.0
86700,0.0
86750,0.0
86800,0.0
86850,0.0
86900,0.0
86950,0.0
87000,0.0
87050,0.0
87100,0.3843
87150,0.8715
87200,0.0
87250,0.0
87300,0.5106
87350,0.6865
87400,0.0
87450,0.9788
87500,0.0
87550,0.0
87600,0.0
87650,0.0
87700,0.0
87750,0.0
87800,0.0
87850,0.0
87900,0.0
87950,0.0
88000,0.0
88050,0.0
88100,0.0
88150,0.0
88200,0.0
88250,0.0
88300,0.0
88350,0.0644
88400,0.0
88450,0.0
88500,0.0
88550,0.0
88600,0.0
88650,0.0
88700,0.0
88750,0.0
88800,0.0
88850,0.0012
88900,0.9965
88950,1.3952
89000,0.0
89050,0.0
89100,2.1883
89150,4.0524
89200,4.5377
89250,4.3078
89300,0.3012
89350,0.119
89400,0.1411
89450,0.0
89500,0.0
89550,0.0
89600,0.0
89650,0.0
89700,0.0
89750,0.0
89800,0.0
89850,0.0
89900,1.2712
89950,1.1556
90000,0.6614
90050,0.0
90100,0.0
90150,0.0
90200,0.0
90250,0.0
90300,0.0
90350,0.0
90400,0.3183
90450,1.5976
90500,0.0
90550,0.0
90600,0.0
90650,0.0
90700,0.0
90750,0.0
90800,0.0
90850,0.0
90900,0.0
90950,0.0
91000,3.0795
91050,3.7278
91100,0.0
91150,0.0
91200,0.0
91250,0.0
91300,0.0
91350,0.0
91400,0.0
91450,0.0
91500,0.0
91550,0.0
91600,0.0
91650,0.0
91700,0.0
91750,0.0
91800,0.0
91850,0.0
91900,0.0
91950,0.0
92000,0.0
92050,3.0723
92100,3.4094
92150,2.9985
92200,1.668
92250,0.0
92300,3.8983
92350,4.9187
92400,5.6972
92450,13.1067
92500,16.5838
92550,4.9436
92600,4.7494
92650,0.0
92700,0.0
92750,0.0
92800,0.0
92850,0.0
92900,0.0
92950,0.0
93000,0.0
93050,0.0
93100,0.0
93150,0.0
93200,0.0
93250,0.0
93300,0.0
93350,0.0
93400,0.0
93450,1.244
93500,0.9338
93550,1.2604
93600,0.0
93650,0.0
93700,0.0
93750,0.0
93800,0.0
93850,0.0
93900,0.0
93950,0.0
94000,0.0
94050,0.9385
94100,1.1076
94150,1.0595
94200,0.8801
94250,18.1971
94300,20.0177
94350,0.0
94400,0.0
94450,0.0
94500,0.0
94550,0.0
94600,0.0
94650,0.0
94700,0.0
94750,0.0
94800,0.0
94850,0.0
94900,0.0
94950,0.0
95000,0.0
95050,0.0
95100,0.0
95150,0.0
95200,0.0
95250,0.0
95300,0.0
95350,0.0
95400,0.0
95450,0.0
95500,0.0
95550,0.0
95600,0.0
95650,0.0
95700,0.0
95750,0.0
95800,0.0
95850,0.0
95900,0.0
95950,0.0
96000,0.0
96050,0.0
96100,0.0
96150,0.0
96200,12.0718
96250,18.9904
96300,19.1085
96350,1.1488
96400,0.0
96450,0.0
96500,0.0
96550,0.0
96600,0.0
96650,0.0
96700,0.0
96750,0.0
96800,0.0
96850,0.0
96900,0.0
96950,0.0
97000,0.0
