Position,Predicted Value
16750,0.0
16800,0.0
16850,0.0
16900,6.3394
16950,11.5134
17000,12.2266
17050,6.4205
17100,0.0
17150,0.0
17200,0.0
17250,0.0
17300,0.0
17350,0.0
17400,0.0
17450,0.0
17500,0.0
17550,0.0
17600,0.0
17650,0.0
17700,0.0
17750,0.0
17800,0.0
17850,0.0
17900,0.0
17950,0.0
18000,0.0
18050,0.0
18100,0.0
18150,0.0
18200,0.0
18250,0.0
18300,0.0
18350,0.0
18400,0.0
18450,0.0
18500,0.0
18550,0.0
18600,0.0
18650,0.0
18700,0.0
18750,0.0
18800,0.0
18850,0.0
18900,0.0
18950,0.0
19000,0.0
19050,0.0
19100,9.3446
19150,3.1107
19200,3.7513
19250,10.2688
19300,10.1917
19350,4.3721
19400,0.0
19450,0.0
19500,0.0
19550,0.0
19600,0.0
19650,0.0
19700,0.0
19750,0.0
19800,2.173
19850,4.0946
19900,6.1794
19950,0.8013
20000,0.0
20050,0.0
20100,4.9698
20150,2.684
20200,0.0
20250,0.0
20300,0.0
20350,0.0
20400,0.0
20450,0.0
20500,0.0
20550,0.0
20600,0.0
20650,0.0
20700,0.0
20750,0.0
20800,0.0
20850,0.0
20900,0.0
20950,0.0
21000,0.0
21050,0.0
21100,0.0
21150,0.0
21200,0.0
21250,0.0
21300,0.0
21350,0.0
21400,0.0
21450,0.0
21500,0.0
21550,0.0
21600,0.0
21650,0.0
21700,0.0
21750,0.0
21800,0.0
21850,0.0
21900,0.0
21950,0.0
22000,0.0
22050,0.0
22100,0.0
22150,0.0
22200,0.0
22250,0.0
22300,0.0
22350,0.0
22400,0.0
22450,0.0
22500,0.0
22550,0.0
22600,0.0
22650,0.0
22700,0.0
22750,0.0
22800,0.0
22850,0.0
22900,0.0
22950,0.0
23000,0.0
23050,0.0
23100,0.0
23150,0.0
23200,0.0
23250,0.0
23300,0.0
23350,0.0
23400,0.0
23450,0.0
23500,0.0
23550,0.0
23600,0.0
23650,0.0
23700,0.0
23750,0.0
23800,0.0
23850,0.0
23900,0.0
23950,0.0
24000,0.0
24050,0.0
24100,0.0
24150,0.0
24200,2.0878
24250,0.0
24300,0.0
24350,0.0
24400,0.0
24450,0.0
24500,0.0
24550,0.0
24600,0.0
24650,0.0
24700,0.0
24750,0.0
24800,0.0
24850,0.0
24900,0.0
24950,0.0
25000,0.0
25050,0.0
25100,0.0
25150,0.0
25200,0.0
25250,0.0
25300,0.0
25350,0.0
25400,0.0
25450,2.3576
25500,0.0
25550,0.0
25600,0.0
25650,0.0
25700,0.0
25750,0.0
25800,0.0
25850,0.0
25900,0.0
25950,0.0
26000,0.0
26050,0.0
26100,9.8165
26150,18.24
26200,10.1327
26250,6.3105
26300,0.0
26350,0.0
26400,0.0
26450,0.0
26500,0.0
26550,0.0
26600,0.0
26650,0.0
26700,0.0
26750,0.0
26800,0.0
26850,0.0
26900,0.0
26950,0.0
27000,0.0
27050,0.0
27100,0.0
27150,0.0
27200,0.0
27250,0.0
27300,0.0
27350,0.0
27400,0.0
27450,0.0
27500,0.0
27550,0.0
27600,0.0
27650,0.0
27700,0.0
27750,0.0
27800,0.0
27850,0.0
27900,0.0
27950,0.0
28000,0.0
28050,0.0
28100,0.0
28150,0.0
28200,0.0
28250,0.0
28300,0.0
28350,0.0
28400,0.0
28450,0.0
28500,0.0
28550,0.0
28600,0.0
28650,0.0
28700,0.0
28750,0.0
28800,0.0
28850,0.0
28900,0.0
28950,0.0
29000,0.0
29050,0.0
29100,0.0
29150,0.0
29200,0.0
29250,0.0
29300,0.0
29350,0.0
29400,0.0
29450,0.0
29500,0.0
29550,0.0
29600,0.0
29650,0.0
29700,0.0
29750,0.0
29800,0.0
29850,0.0
29900,0.0
29950,0.0
30000,0.0
30050,0.0
30100,0.0
30150,0.0
30200,0.0
30250,0.0
30300,0.0
30350,0.0
30400,0.0
30450,0.0
30500,0.0
30550,0.0
30600,0.4632
30650,0.0
30700,0.0
30750,0.0
30800,0.0
30850,0.0
30900,0.0
30950,0.0
31000,0.0
31050,0.0
31100,5.171
31150,10.7738
31200,6.2214
31250,0.0
31300,0.0
31350,0.0
31400,0.0
31450,0.0
31500,0.0
31550,0.0
31600,0.0
31650,4.8187
31700,6.5014
31750,4.0695
31800,0.0
31850,0.0
31900,0.0
31950,0.0
32000,0.0
32050,0.0
32100,0.0
32150,0.0
32200,0.0
32250,0.0
32300,0.0
32350,0.0
32400,0.0
32450,0.0
32500,0.0
32550,0.0
32600,0.0
32650,0.0
32700,0.0
32750,0.0
32800,0.0
32850,0.0
32900,0.0
32950,0.0
33000,0.0
33050,0.0
33100,0.0
33150,0.0
33200,0.0
33250,0.0
33300,0.0
33350,0.0
33400,0.0
33450,0.0
33500,0.0
33550,0.0
33600,0.0
33650,0.0
33700,0.0
33750,0.0
33800,0.0
33850,0.0
33900,0.0
33950,0.0
34000,0.0
34050,0.0
34100,0.0
34150,0.0
34200,0.0
34250,0.0
34300,0.0
34350,0.0
34400,0.0
34450,0.0
34500,0.0
34550,0.0
34600,0.0
34650,0.0
34700,0.0
34750,0.0
34800,0.0
34850,0.0
34900,0.0
34950,0.0
35000,0.0
35050,0.0
35100,0.0
35150,0.0
35200,0.0
35250,0.0
35300,0.0
35350,0.0
35400,0.0
35450,0.0
35500,0.0
35550,0.0
35600,0.0
35650,0.0
35700,0.0
35750,0.0
35800,0.0
35850,0.0
35900,0.0
35950,0.0
36000,0.0
36050,0.0
36100,0.0
36150,0.0
36200,0.0
36250,0.0
36300,0.0
36350,0.0
36400,0.0
36450,0.0
36500,0.0
36550,0.0
36600,0.0
36650,0.0
36700,0.0
36750,0.0
36800,0.0
36850,0.0
36900,0.0
36950,0.0
37000,0.0
37050,0.0
37100,0.0
37150,0.0
37200,0.0
37250,0.0
37300,0.0
37350,0.0
37400,0.0
37450,0.0
37500,0.0
37550,0.0
37600,0.0
37650,0.0
37700,0.0
37750,0.0
37800,0.0
37850,0.0
37900,0.0
37950,4.6538
38000,6.6878
38050,3.7208
38100,5.7096
38150,0.0
38200,0.0
38250,0.0
38300,0.0
38350,0.0
38400,0.0
38450,0.0
38500,0.0
38550,0.0
38600,0.0
38650,0.8122
38700,3.1847
38750,0.905
38800,0.0
38850,0.0
38900,5.0828
38950,3.6851
39000,0.0
39050,0.0
39100,0.0
39150,0.0
39200,0.0
39250,0.0
39300,0.0
39350,0.0
39400,0.0
39450,0.0
39500,0.0
39550,0.0
39600,0.0
39650,0.0
39700,0.0
39750,0.0
39800,0.0
39850,0.0
39900,0.0
39950,0.0
40000,0.0
40050,0.0
40100,0.0
40150,0.0
40200,0.0
40250,0.0
40300,0.0
40350,0.0
40400,0.0
40450,0.0
40500,0.0
40550,0.0
40600,0.0
40650,0.0
40700,0.0
40750,0.0
40800,0.0
40850,0.0
40900,0.0
40950,0.0
41000,0.0
41050,0.0
41100,0.0
41150,0.0
41200,0.0
41250,0.0
41300,0.0
41350,0.0
41400,0.0
41450,0.0
41500,0.0
41550,0.0
41600,0.0
41650,0.0
41700,0.0
41750,0.0
41800,0.0
41850,0.0
41900,0.0
41950,0.0
42000,0.0
42050,0.0
42100,0.0
42150,0.0
42200,0.0
42250,0.0
42300,0.0
42350,0.0
42400,0.0
42450,0.0
42500,0.0
42550,0.0
42600,5.0948
42650,3.8691
42700,3.2187
42750,0.7859
42800,0.0
42850,0.0
42900,0.0
42950,0.0
43000,0.0
43050,0.0
43100,0.0
43150,0.0
43200,0.0
43250,0.0
43300,0.0
43350,0.0
43400,0.0
43450,0.0
43500,0.9013
43550,0.0
43600,0.0
43650,0.0
43700,0.0
43750,0.0
43800,0.0
43850,0.0
43900,0.0
43950,0.0
44000,0.0
44050,0.0
44100,0.0
44150,0.0
44200,0.0
44250,0.0
44300,0.0
44350,0.0
44400,0.0
44450,0.0
44500,0.0
44550,0.0
44600,0.0
44650,0.0
44700,0.0
44750,0.0
44800,0.0
44850,0.0
44900,0.0
44950,2.7097
45000,0.0
45050,0.0
45100,0.0
45150,0.0
45200,0.0
45250,6.895
45300,8.1141
45350,6.5201
45400,7.7528
45450,0.0
45500,0.0
45550,0.0
45600,0.0
45650,0.0
45700,0.0
45750,0.0
45800,0.0
45850,0.0
45900,0.0
45950,0.0
46000,0.0
46050,0.0
46100,0.0
46150,0.0
46200,0.0
46250,0.0
46300,0.0
46350,0.0
46400,0.0
46450,0.0
46500,0.0
46550,0.0
46600,0.0
46650,0.0
46700,0.0
46750,0.0
46800,0.0
46850,0.0
46900,0.0
46950,0.0
47000,0.0
47050,0.0
47100,0.0
47150,0.0
47200,0.0
47250,0.0
47300,0.0
47350,0.0
47400,0.0
47450,0.0
47500,0.0
47550,0.0
47600,0.0
47650,0.0
47700,0.0
47750,0.0
47800,0.0
47850,0.0
47900,0.0
47950,0.0
48000,0.0
48050,0.0
48100,0.0
48150,0.0
48200,5.8198
48250,7.8918
48300,7.9413
48350,4.7923
48400,0.0
48450,0.0
48500,0.0
48550,0.0
48600,0.0
48650,0.0
48700,0.0
48750,0.0
48800,0.0
48850,0.0
48900,0.0
48950,0.0
49000,3.3109
49050,2.49
49100,2.2735
49150,0.0
49200,0.0
49250,0.0
49300,0.0
49350,0.0
49400,0.0
49450,0.0
49500,0.0
49550,0.0
49600,0.0
49650,0.0
49700,0.0
49750,0.0
49800,0.0
49850,0.0
49900,0.0
49950,0.0
50000,0.0
50050,0.0
50100,0.0
50150,0.0
50200,0.0
50250,0.0
50300,0.0
50350,0.0
50400,0.0
50450,0.0
50500,0.0
50550,0.0
50600,0.0
50650,0.0
50700,0.0
50750,0.0
50800,0.0
50850,0.0
50900,0.0
50950,0.0
51000,2.4444
51050,0.0
51100,0.0
51150,0.0
51200,0.0
51250,0.0
51300,0.0
51350,0.0
51400,0.0
51450,0.0
51500,0.0
51550,0.0
51600,0.0
51650,2.5994
51700,4.1093
51750,0.0
51800,0.0
51850,0.0
51900,0.0
51950,0.0
52000,0.0
52050,5.967
52100,5.0167
52150,1.7814
52200,0.0
52250,0.0
52300,0.0
52350,0.0
52400,4.6468
52450,3.8465
52500,0.0
52550,0.0
52600,0.0
52650,0.0
52700,0.0
52750,0.0
52800,0.0
52850,0.0
52900,0.0
52950,0.0
53000,0.0
53050,0.0
53100,0.0
53150,0.0
53200,0.0
53250,0.0
53300,0.0
53350,0.0
53400,0.5812
53450,0.0
53500,0.0
53550,0.0
53600,0.0
53650,0.0
53700,0.0
53750,0.0
53800,0.0
53850,0.0
53900,0.0
53950,0.0
54000,0.0
54050,0.0
54100,0.0
54150,0.0
54200,0.0
54250,0.0
54300,0.0
54350,0.0
54400,0.0
54450,0.0
54500,0.0
54550,0.0
54600,0.0
54650,0.0
54700,0.0
54750,0.0
54800,0.0
54850,0.0
54900,0.0
54950,0.0
55000,0.0
55050,0.0
55100,0.0
55150,0.0
55200,0.0
55250,0.0
55300,0.0
55350,0.0
55400,0.0
55450,6.7996
55500,8.7727
55550,4.0454
55600,9.3216
55650,11.4119
55700,7.9691
55750,2.2552
55800,0.0
55850,0.0
55900,0.0
55950,0.0
56000,0.0
56050,0.0
56100,0.0
56150,0.0
56200,0.0
56250,0.0
56300,0.0
56350,5.2044
56400,5.8421
56450,4.6238
56500,0.0
56550,4.5903
56600,6.7911
56650,4.9098
56700,7.3171
56750,3.6859
56800,4.9523
56850,0.0
56900,0.0
56950,0.0
57000,0.0
57050,0.0
57100,0.0
57150,0.0
57200,0.0
57250,2.3567
57300,0.0
57350,0.0
57400,0.0
57450,0.0
57500,0.0
57550,0.0
57600,0.0
57650,0.0
57700,0.0
57750,0.0
57800,0.0
57850,0.0
57900,0.0
57950,0.0
58000,0.0
58050,0.0
58100,4.9413
58150,1.1094
58200,0.0
58250,0.0
58300,0.0
58350,0.0
58400,0.0
58450,0.0
58500,0.0
58550,0.0
58600,0.0
58650,0.0
58700,0.0
58750,0.0
58800,0.0
58850,0.0
58900,0.0
58950,0.0
59000,0.0
59050,4.5152
59100,8.8082
59150,4.762
59200,0.0
59250,0.0
59300,0.0
59350,0.0
59400,0.0
59450,0.0
59500,0.0
59550,0.0
59600,0.0
59650,0.0
59700,0.0
59750,0.0
59800,0.0
59850,0.0
59900,0.0
59950,0.0
60000,0.0
60050,0.0
60100,0.0
60150,0.0
60200,0.0
60250,0.0
60300,0.0
60350,0.0
60400,0.0
60450,0.0
60500,0.0
60550,0.0
60600,0.0
60650,0.0
60700,0.0
60750,0.0
60800,0.7579
60850,0.0
60900,0.0
60950,0.0
61000,2.248
61050,6.0398
61100,5.7159
61150,0.0
61200,0.0
61250,0.0
61300,0.0
61350,0.0
61400,0.0
61450,0.0
61500,0.0
61550,0.0
61600,0.0
61650,0.0
61700,0.0
61750,0.0
61800,0.0
61850,0.0
61900,0.0
61950,0.0
62000,0.0
62050,0.0
62100,0.0
62150,0.0
62200,0.0
62250,0.0
62300,0.0
62350,0.0
62400,0.0
62450,5.4093
62500,6.5586
62550,0.0
62600,0.0
62650,0.0
62700,0.0
62750,2.6836
62800,3.2909
62850,0.0
62900,0.0
62950,0.0
63000,0.0
63050,3.2217
63100,0.0
63150,0.0
63200,0.0
63250,0.0
63300,0.0
63350,0.0
63400,0.0
63450,0.0
63500,0.0
63550,0.0
63600,0.0
63650,0.0
63700,0.0
63750,0.0
63800,0.0
63850,0.0
63900,0.0
63950,0.0
64000,0.0
64050,0.0
64100,0.0
64150,0.0
64200,0.0
64250,0.0
64300,0.0
64350,0.0
64400,0.0
64450,0.0
64500,0.0
64550,0.0
64600,0.0
64650,0.0
64700,6.261
64750,5.5727
64800,3.1414
64850,0.0
64900,0.0
64950,0.0
65000,0.0
65050,0.0
65100,0.0
65150,0.0
65200,0.0
65250,0.0
65300,0.0
65350,0.0
65400,0.0
65450,0.0
65500,0.0
65550,0.0
65600,2.3492
65650,2.4543
65700,2.4891
65750,0.0
65800,0.0
65850,0.0
65900,0.0
65950,8.9432
66000,14.1973
66050,10.8844
66100,1.7566
66150,0.0
66200,0.0
66250,0.0
66300,0.0
66350,0.0
66400,0.0
66450,0.0
66500,0.0
66550,0.0
66600,0.0
66650,0.0
66700,0.0
66750,0.0
66800,0.0
66850,0.0
66900,0.0
66950,0.0
67000,0.0
67050,0.0
67100,0.0
67150,0.8219
67200,3.5637
67250,2.1089
67300,0.0
67350,0.0
67400,0.0
67450,0.0
67500,0.0
67550,0.0
67600,0.0
67650,0.0
67700,0.0
67750,0.0
67800,0.0
67850,0.0
67900,0.0
67950,0.0
68000,0.0
68050,0.0
68100,0.0
68150,2.1461
68200,4.8883
68250,0.2365
68300,0.0
68350,0.0
68400,0.0
68450,0.0
68500,0.0
68550,0.0
68600,0.0
68650,0.0
68700,0.0
68750,4.3383
68800,3.9902
68850,0.0
68900,0.0
68950,0.0
69000,0.0
69050,0.0
69100,0.0
69150,0.0
69200,0.0
69250,0.0
69300,0.0
69350,0.0714
69400,0.0
69450,0.0
69500,0.0
69550,0.0
69600,0.0
69650,0.0
69700,0.0
69750,0.0
69800,0.0
69850,0.0
69900,0.0
69950,0.0
70000,0.0
70050,3.9045
70100,5.3684
70150,0.7929
70200,0.0
70250,0.0
70300,0.0
70350,0.0
70400,0.0
70450,0.0
70500,0.0
70550,0.0
70600,0.0
70650,0.0
70700,0.0
70750,0.0
70800,0.0
70850,0.0
70900,0.0
70950,0.0
71000,0.0
71050,0.0
71100,0.0
71150,0.0
71200,0.0
71250,0.0
71300,0.0
71350,0.0
71400,0.0
71450,0.0
71500,0.0
71550,0.0
71600,12.5934
71650,0.0
71700,0.0
71750,0.0
71800,0.0
71850,0.0
71900,0.0
71950,0.0
72000,0.0
72050,0.0
72100,0.0
72150,0.0
72200,0.0
72250,0.0
72300,0.0
72350,1.3314
72400,3.1388
72450,6.179
72500,2.4101
72550,0.0
72600,0.0
72650,0.0
72700,0.0
72750,0.0
72800,0.0
72850,0.0
72900,0.0
72950,0.0
73000,0.0
73050,0.0
73100,0.0
73150,0.0
73200,0.0
73250,0.0
73300,0.0
73350,0.0
73400,0.0
73450,0.0
73500,0.0
73550,0.0
73600,0.0
73650,0.0
73700,0.0
73750,0.5715
73800,0.0
73850,0.0
73900,0.0
73950,0.0
74000,0.0
74050,7.1178
74100,5.6771
74150,3.0873
74200,0.0
74250,0.0
74300,0.0
74350,0.0
74400,0.0
74450,0.0
74500,0.0
74550,8.9961
74600,15.9964
74650,9.0016
74700,6.785
74750,2.5882
74800,0.0
74850,0.0
74900,0.0
74950,0.0
75000,0.0
75050,0.0
75100,0.0
75150,0.0
75200,0.0
75250,0.0
75300,0.0
75350,0.0
75400,0.0
75450,0.0
75500,0.0
75550,0.0
75600,0.0
75650,0.0
75700,0.0
75750,0.0
75800,2.6467
75850,4.2183
75900,0.0
75950,0.0
76000,3.8015
76050,5.7016
76100,1.3145
76150,0.0
76200,0.0
76250,0.0
76300,0.0
76350,0.0
76400,0.0
76450,0.0
76500,0.0
76550,0.4898
76600,0.0
76650,0.0
76700,0.0
76750,0.0
76800,0.0
76850,3.6171
76900,0.0
76950,0.0
77000,0.0
77050,0.0
77100,1.0572
77150,0.0
77200,0.0
77250,0.0
77300,0.0
77350,0.0
77400,0.0
77450,0.3184
77500,0.4062
77550,0.0
77600,0.0
77650,0.0
77700,0.0
77750,0.0
77800,0.0
77850,0.0
77900,0.0
77950,0.0
78000,4.8247
78050,6.5646
78100,6.4365
78150,0.9655
78200,0.0
78250,0.0
78300,0.0
78350,0.0
78400,0.0
78450,0.0
78500,0.0
78550,4.7304
78600,0.0
78650,0.0
78700,0.0
78750,0.0
78800,0.0
78850,0.0
78900,1.5223
78950,3.3368
79000,0.0
79050,0.0
79100,0.0
79150,0.0
79200,0.0
79250,0.0
79300,0.0
79350,0.0
79400,0.0
79450,3.9812
79500,11.3779
79550,9.4163
79600,9.1499
79650,0.0
79700,0.0
79750,0.0
79800,0.0
79850,0.0
79900,0.0
79950,0.0
80000,0.0
80050,0.7954
80100,0.0
80150,0.0
80200,0.0
80250,0.0
80300,0.0
80350,0.0
80400,0.0
80450,0.0
80500,0.0
80550,0.0
80600,0.0
80650,0.0
80700,0.0
80750,0.0
80800,0.0
80850,0.0
80900,0.0
80950,0.0
81000,0.0
81050,0.0
81100,0.0
81150,0.0
81200,0.0
81250,0.0
81300,0.0
81350,0.0
81400,0.0
81450,0.0
81500,0.0
81550,0.0
81600,0.0
81650,0.0
81700,0.0
81750,0.0
81800,0.0
81850,0.0
81900,0.0
81950,0.0
82000,0.0
82050,0.0
82100,0.0
82150,0.0
82200,0.0
82250,0.0
82300,0.0
82350,0.0
82400,0.0
82450,0.0
82500,0.0
82550,0.0
82600,0.0
82650,0.0
82700,0.0
82750,0.0
82800,0.0
82850,0.0
82900,0.0
82950,0.0
83000,0.0
83050,0.0
83100,0.0
83150,0.0
83200,0.0
83250,0.0
83300,0.0
83350,0.0
83400,0.0
83450,0.0
83500,0.0
83550,0.0
83600,0.0
83650,0.0
83700,0.0
83750,0.0
83800,0.0
83850,0.0
83900,0.0
83950,0.0
84000,0.0
84050,0.0
84100,0.0
84150,0.0
84200,0.0
84250,0.0
84300,0.0
84350,0.0
84400,0.0
84450,0.0
84500,0.0
84550,0.0
84600,0.0
84650,0.0
84700,0.0
84750,0.0
84800,1.9017
84850,0.0
84900,0.0
84950,0.0
85000,0.0
85050,0.0
85100,0.0
85150,1.1618
85200,0.9164
85250,1.5819
85300,0.0
85350,0.0
85400,0.0
85450,0.0
85500,0.0
85550,0.0
85600,0.0
85650,0.0
85700,0.0
85750,0.0
85800,0.0
85850,0.0
85900,0.0
85950,0.0
86000,0.0
86050,0.0
86100,0.0
86150,0.0
86200,0.0
86250,0.0
86300,8.3277
86350,7.9883
86400,6.5818
86450,2.7171
86500,0.0
86550,3.161
86600,4.8892
86650,0.0
86700,0.0
86750,0.0
86800,0.0
86850,0.0
86900,0.0
86950,0.0
87000,0.0
87050,0.436
87100,1.1733
87150,0.9355
87200,0.0109
87250,0.0
87300,0.0
87350,0.0
87400,0.0
87450,0.0
87500,0.0
87550,0.0
87600,0.0
87650,0.0
87700,0.0
87750,0.0
87800,0.0
87850,0.0
87900,0.0
87950,0.0
88000,0.0
88050,0.0
88100,0.0
88150,0.0
88200,0.0
88250,0.0
88300,0.0
88350,0.0
88400,0.0
88450,0.0
88500,0.0
88550,0.0
88600,0.0
88650,0.0
88700,0.0
88750,0.0
88800,0.0
88850,0.0
88900,0.0
88950,0.0
89000,0.0
89050,0.0
89100,0.0
89150,0.0
89200,0.0
89250,0.0
89300,0.0
89350,0.0
89400,0.0
89450,0.0
89500,0.0
89550,0.0
89600,0.0
89650,0.0
89700,0.0
89750,0.0
89800,0.0
89850,0.0
89900,0.0
89950,0.0
90000,0.0
90050,0.0
90100,0.0
90150,0.0
90200,0.0
90250,0.0
90300,0.0
90350,0.0
90400,0.0
90450,0.0
90500,0.0
90550,0.0
90600,0.0
90650,0.0
90700,0.0
90750,0.0
90800,0.0
90850,0.0
90900,0.0
90950,0.0
91000,0.0
91050,0.0
91100,0.0
91150,0.0
91200,0.0
91250,0.0
91300,0.0
91350,0.0
91400,0.0
91450,0.0
91500,0.0
91550,0.0
91600,0.0
91650,0.0
91700,0.0
91750,0.0
91800,0.0
91850,0.0
91900,0.0
91950,0.0
92000,0.5999
92050,0.0
92100,3.2709
92150,0.0
92200,0.0
92250,0.0
92300,0.0
92350,0.0
92400,0.0
92450,0.0
92500,0.0
92550,0.0
92600,0.0
92650,0.0
92700,0.0
92750,0.0
92800,0.0
92850,0.0
92900,0.0
92950,0.0
93000,0.0
93050,0.0
93100,0.0
93150,0.0
93200,0.0
93250,0.0
93300,0.0
93350,0.0
93400,0.0
93450,0.0
93500,0.0
93550,0.0
93600,0.0
93650,0.0
93700,0.0
93750,0.0
93800,0.0
93850,0.0
93900,0.0
93950,0.0
94000,0.0
94050,0.0
94100,0.0
94150,0.0
94200,0.0
94250,0.0
94300,0.0
94350,0.0
94400,0.7491
94450,0.0
94500,0.0
94550,0.0
94600,0.0
94650,0.0
94700,0.0
94750,0.0
94800,0.0
94850,0.0
94900,0.0
94950,0.0
95000,6.778
95050,7.1801
95100,6.8534
95150,4.249
95200,9.4421
95250,8.4565
95300,10.0068
95350,14.1818
95400,5.8271
95450,3.2681
95500,0.0
95550,0.0
95600,0.0
95650,0.0
95700,0.0
95750,0.0
95800,0.0
95850,0.0
95900,0.0
95950,0.0
96000,0.0
96050,0.0
96100,0.0
96150,0.0
96200,0.0
96250,0.0
96300,0.0
96350,0.0
96400,5.2567
96450,1.3537
96500,0.0
96550,0.0
96600,0.0
96650,0.0
96700,0.0
96750,0.0
96800,0.0
96850,0.0
96900,0.0
96950,0.0
97000,0.0
97050,0.0
97100,0.0
97150,0.0
97200,0.0
97250,0.0
97300,0.0
97350,0.0
97400,0.0
97450,0.0
97500,0.0
97550,0.0
97600,0.0
97650,0.0
97700,0.0
97750,0.0
97800,0.0
97850,0.0
97900,0.0
97950,0.0
98000,0.0
98050,0.0
98100,0.0
98150,0.0
98200,0.0
